Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
bad guy,194087,81,0.701,0.425,-10.965,135.128,0.328,0.375,0.13,0.1,0.562
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222986,77,0.737,0.597,-7.333,92.049,0.292,0.119,0.0,0.13,0.449
Thunder,187146,83,0.604,0.822,-4.833,167.997,0.00672,0.0438,0.134,0.147,0.288
Brandy (You're a Fine Girl),186826,74,0.716,0.625,-11.369,125.276,0.396,0.0601,1.97e-05,0.134,0.826
SKINNY,219733,79,0.251,0.252,-14.478,69.988,0.693,0.0375,0.00706,0.0968,0.0395
Somebody That I Used To Know,244973,73,0.864,0.495,-7.036,129.062,0.591,0.037,0.000133,0.0992,0.72
Crazy In Love (feat. Jay-Z),236133,76,0.646,0.77,-6.596,99.165,0.00249,0.226,0.0,0.0715,0.681
Counting Stars,257265,84,0.663,0.706,-4.972,122.013,0.0654,0.0383,0.0,0.118,0.474
...Ready For It?,208186,78,0.613,0.764,-6.509,160.015,0.0527,0.136,0.0,0.197,0.417
Everybody Talks,177280,76,0.471,0.924,-3.906,154.962,0.00301,0.0584,0.0,0.313,0.716
Smack That,212360,83,0.939,0.741,-5.171,118.978,0.323,0.0471,0.0,0.107,0.925
Only Girl (In The World),235493,81,0.789,0.706,-4.233,125.918,0.112,0.0429,1.71e-05,0.0586,0.638
It Will Rain,257720,71,0.576,0.835,-6.826,150.017,0.337,0.0486,0.0,0.082,0.476
Dog Days Are Over,251840,73,0.492,0.81,-5.315,149.954,0.0416,0.0847,0.00379,0.117,0.245
Sweet,292110,80,0.449,0.51,-9.075,96.425,0.351,0.0278,0.761,0.139,0.115
Shivers,207853,83,0.788,0.859,-2.724,141.02,0.281,0.0856,0.0,0.0424,0.822
Teenagers,161920,79,0.463,0.857,-3.063,111.647,0.0506,0.0632,0.0,0.184,0.856
Missed Call,255125,72,0.385,0.787,-2.891,152.251,0.0211,0.0318,4.32e-06,0.136,0.337
Ni**as In Paris,219333,79,0.789,0.858,-5.542,140.022,0.127,0.311,0.0,0.349,0.775
Talking to the Moon,217866,81,0.498,0.59,-4.721,145.867,0.511,0.032,0.0,0.107,0.0784
I Don't Wanna Wait,149667,85,0.681,0.714,-4.617,129.976,0.0375,0.0309,0.0,0.232,0.554
Out of My League,209386,72,0.545,0.968,-3.553,169.965,0.0387,0.0853,0.00325,0.331,0.527
The Man,190360,79,0.777,0.658,-5.191,110.048,0.0767,0.054,0.0,0.0901,0.633
THE DINER,186346,79,0.857,0.386,-9.761,125.017,0.243,0.168,0.0931,0.111,0.661
Feel It - From The Original Series “Invincible”,157974,78,0.565,0.593,-5.864,120.509,0.0288,0.0883,0.0,0.215,0.429
Say You Won't Let Go,211466,84,0.358,0.557,-7.398,85.043,0.695,0.059,0.0,0.0902,0.494
Feel So Close - Radio Edit,206413,82,0.707,0.924,-2.842,127.937,0.000972,0.031,0.00703,0.204,0.919
"Sugar, We're Goin Down",229093,75,0.494,0.842,-4.784,162.011,0.00579,0.0843,0.0,0.122,0.574
Silence,180822,81,0.52,0.761,-3.093,141.971,0.256,0.0853,4.96e-06,0.17,0.286
Happier,214289,82,0.687,0.792,-2.749,100.011,0.191,0.0452,0.0,0.167,0.671
Open Arms (feat. Travis Scott),239613,80,0.434,0.586,-7.612,78.259,0.753,0.138,0.0144,0.146,0.239
A Sky Full of Stars,267866,85,0.545,0.675,-6.474,124.97,0.00617,0.0279,0.00197,0.209,0.162
Look What You Made Me Do,211853,79,0.766,0.709,-6.471,128.07,0.204,0.123,1.41e-05,0.126,0.506
Your Love,216466,80,0.578,0.654,-12.421,129.513,0.121,0.0562,3.62e-06,0.0673,0.621
Someone Like You,285240,77,0.556,0.319,-8.251,135.187,0.893,0.0281,0.0,0.0996,0.294
Happy Face,202219,72,0.515,0.927,-5.706,129.975,0.000834,0.0563,0.00545,0.327,0.412
Location,219080,76,0.736,0.449,-11.462,80.126,0.33,0.425,0.000162,0.0898,0.326
you look like you love me (feat. Riley Green),224280,76,0.663,0.675,-5.851,128.942,0.353,0.0321,0.0,0.21,0.455
Real Love Baby,189293,76,0.417,0.686,-6.484,204.113,0.0955,0.0373,0.0287,0.0989,0.625
We Found Love,215226,81,0.735,0.766,-4.485,127.975,0.025,0.0384,0.00141,0.108,0.6
Demons,175200,72,0.5,0.71,-3.015,89.929,0.19,0.0339,0.00025,0.329,0.419
Bad Romance,294573,82,0.695,0.921,-3.752,119.007,0.00314,0.0363,5.26e-05,0.0842,0.714
SLOW DANCING IN THE DARK,209273,78,0.517,0.479,-7.458,88.968,0.544,0.0261,0.00598,0.191,0.284
Teenage Dream,227741,73,0.719,0.798,-4.582,120.012,0.0162,0.0361,2.34e-06,0.134,0.591
Half of forever,153250,77,0.75,0.313,-7.334,76.507,0.733,0.0298,9.01e-05,0.259,0.478
Lovefool,193953,79,0.704,0.636,-6.029,111.845,0.0344,0.0252,0.0,0.35,0.89
I'm Good (Blue),175238,85,0.561,0.965,-3.673,128.04,0.00383,0.0343,7.07e-06,0.371,0.304
S&M,243600,80,0.769,0.685,-5.019,127.977,0.0105,0.041,0.000124,0.0887,0.836
Wake Me Up,247426,83,0.532,0.783,-5.697,124.08,0.0038,0.0523,0.0012,0.161,0.643
Fall In Love,232058,73,0.524,0.643,-6.055,135.962,0.451,0.0297,0.0,0.221,0.397
Call Out My Name,228373,83,0.461,0.593,-4.954,134.165,0.165,0.0356,0.0,0.307,0.174
The Scientist,309600,84,0.557,0.442,-7.224,146.277,0.731,0.0243,1.46e-05,0.11,0.213
Wild as Her,201066,73,0.5,0.748,-5.927,148.009,0.00291,0.0364,0.0,0.112,0.448
LUNA,196800,87,0.774,0.86,-2.888,100.019,0.131,0.13,0.0,0.116,0.446
I Wanna Dance with Somebody (Who Loves Me),291293,80,0.709,0.824,-8.824,118.818,0.207,0.0453,0.000307,0.0888,0.867
Streets,226986,80,0.749,0.463,-8.433,90.035,0.21,0.0842,0.0382,0.338,0.189
Just Dance,241933,74,0.822,0.739,-4.541,118.99,0.0264,0.0311,4.28e-05,0.181,0.745
Low (feat. T-Pain),231400,80,0.918,0.609,-5.64,128.008,0.0928,0.0791,0.0,0.139,0.304
i am not who i was,145438,79,0.702,0.22,-13.696,129.9,0.698,0.0403,0.0,0.0891,0.197
Bloom - Bonus Track,210080,76,0.591,0.416,-9.794,96.003,0.882,0.0246,0.000641,0.112,0.415
Dancing Queen,230400,82,0.543,0.87,-6.514,100.804,0.358,0.0428,0.000939,0.792,0.754
The Painter,211413,73,0.512,0.709,-5.767,97.971,0.0423,0.0327,4.3e-06,0.107,0.261
Say Yes To Heaven,209156,83,0.485,0.348,-11.576,99.898,0.678,0.0257,0.167,0.118,0.145
This Love,206200,81,0.712,0.862,-4.612,95.051,0.0525,0.0378,0.0,0.093,0.809
everything i wanted,245425,81,0.704,0.225,-14.454,120.006,0.902,0.0994,0.657,0.106,0.243
Bad Luck,199247,72,0.632,0.652,-5.402,175.902,0.503,0.0343,2.19e-06,0.131,0.737
In Da Club,193466,72,0.904,0.72,-2.776,90.062,0.259,0.348,0.0,0.0749,0.805
365,203618,78,0.761,0.856,-5.121,127.111,0.154,0.109,0.503,0.16,0.729
Since U Been Gone,188960,73,0.662,0.741,-5.406,131.0,0.00165,0.0334,0.0303,0.114,0.404
Ghost,153190,83,0.601,0.741,-5.569,153.96,0.185,0.0478,2.91e-05,0.415,0.441
Belong Together,148317,81,0.646,0.668,-5.203,90.97,0.491,0.0282,0.0,0.212,0.64
King For A Day,236293,75,0.403,0.965,-2.238,112.363,3.81e-05,0.0964,0.000276,0.341,0.431
Thnks fr th Mmrs,203506,77,0.46,0.892,-5.046,154.844,0.0051,0.0619,0.0,0.106,0.59
DILUVIO,197052,81,0.845,0.795,-3.502,94.969,0.343,0.0681,1.78e-05,0.224,0.681
Buddy Holly,159226,75,0.556,0.92,-4.606,121.138,0.00271,0.0367,0.00021,0.117,0.771
Rich Baby Daddy (feat. Sexyy Red & SZA),319191,78,0.636,0.729,-4.495,146.009,0.0458,0.055,0.0,0.384,0.141
Dirt Cheap,239346,72,0.62,0.507,-5.891,120.065,0.111,0.0307,0.0,0.101,0.266
It's Up (feat. Young Thug & 21 Savage),278000,76,0.783,0.723,-4.881,139.942,0.0264,0.135,0.0,0.159,0.294
Mirage,57495,76,0.683,0.468,-10.058,117.095,0.87,0.0743,0.673,0.108,0.47
9 to 5,162466,78,0.554,0.783,-5.852,105.39,0.416,0.0457,1.54e-06,0.631,0.813
There's Nothing Holdin' Me Back,199440,84,0.866,0.811,-4.063,121.995,0.375,0.0553,0.0,0.078,0.969
Let The Light In (feat. Father John Misty),278126,77,0.335,0.44,-9.748,132.449,0.385,0.0275,0.00251,0.115,0.198
Losers (Feat. Jelly Roll),209038,74,0.607,0.76,-4.024,93.954,0.0292,0.029,0.0,0.146,0.414
The Sweet Escape,246466,72,0.756,0.769,-3.502,119.961,0.191,0.0344,0.0,0.178,0.73
Before He Cheats,199946,75,0.519,0.749,-3.318,147.905,0.271,0.0405,0.0,0.119,0.29
i love you,291796,80,0.421,0.131,-18.435,137.446,0.952,0.0382,0.00453,0.109,0.12
Delicate,232253,78,0.75,0.404,-10.178,95.045,0.216,0.0682,0.000357,0.0911,0.0499
I Write Sins Not Tragedies,186634,71,0.569,0.83,-4.106,170.094,0.0807,0.14,0.0,0.114,0.609
Picture You,187130,75,0.354,0.468,-5.415,160.586,0.4,0.0334,0.0,0.138,0.281
Cinnamon Girl,300683,81,0.294,0.337,-10.614,91.781,0.814,0.036,0.414,0.14,0.135
Sofia,188386,78,0.744,0.619,-9.805,112.997,0.598,0.039,0.00372,0.231,0.641
Darlin',165000,73,0.798,0.606,-6.28,120.063,0.181,0.0338,0.0,0.391,0.895
West Coast,256760,81,0.527,0.591,-7.664,123.167,0.194,0.0396,0.0194,0.0907,0.461
Save Your Tears,215626,83,0.679,0.825,-5.487,118.049,0.0212,0.0309,1.21e-05,0.543,0.644
Savior,242280,76,0.554,0.932,-3.424,112.488,0.00154,0.0485,0.000139,0.425,0.478
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026,79,0.631,0.518,-8.771,93.023,0.274,0.0303,0.0,0.088,0.205
"jealousy, jealousy",173160,80,0.695,0.575,-6.334,163.929,0.198,0.116,0.0,0.0614,0.699
drivers license,242013,82,0.561,0.431,-8.81,143.875,0.768,0.0578,1.42e-05,0.106,0.137
Can't Feel My Face,213520,80,0.705,0.769,-5.526,107.949,0.113,0.0425,0.0,0.105,0.583
Congratulations,220293,78,0.63,0.804,-4.183,123.146,0.215,0.0364,0.0,0.253,0.492
The Kids Aren't Alright,180160,80,0.523,0.943,-4.203,99.607,0.00704,0.0337,3.81e-05,0.0579,0.766
Say It Ain't So - Original Mix,258826,74,0.634,0.551,-7.136,151.779,0.00737,0.0352,1.82e-05,0.07,0.453
Last Christmas,262960,78,0.735,0.478,-12.472,107.682,0.189,0.0293,2.48e-06,0.355,0.947
Teenage Fever,219692,77,0.766,0.283,-10.33,97.04,0.111,0.0846,0.0172,0.115,0.144
If I Ain't Got You,228706,81,0.609,0.444,-9.129,118.402,0.603,0.106,6.86e-06,0.104,0.166
Let Me Down Slowly,169353,83,0.652,0.557,-5.714,150.073,0.74,0.0318,0.0,0.124,0.483
All of Me,269560,83,0.422,0.264,-7.064,119.93,0.922,0.0322,0.0,0.132,0.331
Coming Down,295435,74,0.694,0.649,-5.262,120.973,0.303,0.0353,2.41e-05,0.206,0.344
Set Fire to the Rain,242973,77,0.603,0.67,-3.882,107.993,0.00408,0.0249,1.68e-06,0.112,0.446
Bloody Mary,244760,73,0.591,0.634,-6.365,99.998,0.0107,0.0291,1.95e-06,0.113,0.44
I'm the Worst,191453,71,0.485,0.922,-3.621,153.869,0.0596,0.0701,0.0,0.164,0.267
Sweet but Psycho,187436,81,0.72,0.706,-4.719,133.002,0.0684,0.0473,0.0,0.166,0.62
bad idea right?,184783,78,0.631,0.881,-3.545,129.981,0.00177,0.0995,4.5e-06,0.0639,0.808
Uptown Funk (feat. Bruno Mars),269666,83,0.856,0.609,-7.223,114.988,0.00801,0.0824,8.15e-05,0.0344,0.928
Drive By,195973,79,0.765,0.837,-3.113,122.028,0.00107,0.032,1.06e-05,0.0801,0.721
rockstar (feat. 21 Savage),218146,80,0.585,0.52,-6.136,159.798,0.124,0.0713,7.75e-05,0.131,0.129
Treasure,178560,82,0.874,0.692,-5.28,116.017,0.0412,0.0431,7.24e-05,0.324,0.937
California Gurls,234653,72,0.789,0.753,-3.71,125.007,0.0038,0.0537,0.0,0.18,0.403
Maxed Out,172607,73,0.685,0.374,-10.778,145.915,0.359,0.036,8.43e-06,0.106,0.364
Super Bass,200013,77,0.723,0.86,-4.357,126.979,0.271,0.203,4.56e-06,0.598,0.667
Can't Hold Us (feat. Ray Dalton),258431,82,0.633,0.927,-4.468,146.097,0.0267,0.0839,0.0,0.0986,0.88
World on Fire,189986,74,0.461,0.887,-4.871,95.964,0.000219,0.0429,0.0,0.104,0.411
IDGAF (feat. Yeat),260111,76,0.673,0.672,-8.577,136.902,0.0466,0.224,0.000284,0.193,0.14
Neva Play (feat. RM of BTS),157173,81,0.826,0.756,-4.984,160.01,0.0203,0.256,0.0,0.0915,0.794
High Road (feat. Jessie Murph),179413,73,0.622,0.726,-5.608,138.043,0.0518,0.0304,0.0,0.0906,0.534
In The Stars,216410,81,0.362,0.54,-6.031,78.007,0.338,0.0528,0.0,0.139,0.3
Brooklyn Baby,351640,80,0.404,0.664,-6.698,107.747,0.542,0.0407,0.00402,0.11,0.0949
Call Your Mom,278670,75,0.485,0.215,-12.124,172.122,0.703,0.0348,3.55e-06,0.115,0.159
Rosyln,289560,75,0.329,0.277,-13.111,159.719,0.971,0.0302,0.024,0.0971,0.121
Judas,249066,72,0.661,0.937,-3.83,130.999,0.000967,0.0744,1.58e-05,0.355,0.535
Stop & Stare,212491,71,0.458,0.968,-3.49,149.917,0.00516,0.0636,3.31e-05,0.105,0.424
"1, 2 Step (feat. Missy Elliott)",203786,75,0.944,0.511,-10.96,113.046,0.042,0.161,0.00107,0.0379,0.842
Kiss Me Thru The Phone,193386,76,0.758,0.712,-3.781,150.001,0.0188,0.112,0.0,0.0677,0.794
Forever,268353,74,0.394,0.256,-10.944,94.367,0.765,0.036,0.0,0.116,0.215
My Boo,223440,79,0.662,0.507,-8.238,86.412,0.257,0.118,0.0,0.0465,0.676
Perfect,263400,85,0.599,0.448,-6.312,95.05,0.163,0.0232,0.0,0.106,0.168
Candy,190920,80,0.689,0.516,-5.857,124.876,0.513,0.0444,0.0,0.163,0.209
Starships,210626,72,0.747,0.716,-2.457,125.006,0.135,0.0751,0.0,0.251,0.751
obsessed,170541,77,0.68,0.581,-5.166,119.974,0.0181,0.106,1.07e-06,0.276,0.63
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",242983,78,0.805,0.33,-8.712,121.97,0.22,0.1,0.0,0.105,0.211
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466,82,0.854,0.674,-6.23,99.022,0.0517,0.184,8.53e-05,0.509,0.848
Build Me Up Buttercup - Mono,180133,76,0.64,0.664,-4.73,134.002,0.196,0.0289,0.0,0.31,0.879
High Road (feat. Jessie Murph),179413,73,0.614,0.743,-5.046,138.077,0.0839,0.0313,0.0,0.107,0.623
Woman,172626,82,0.824,0.764,-4.175,107.998,0.0888,0.0854,0.00294,0.117,0.881
Wild Ones (feat. Jelly Roll),141367,72,0.662,0.55,-5.816,136.184,0.00354,0.0366,8.95e-06,0.406,0.308
Face Down,192000,74,0.545,0.932,-2.189,92.956,0.000665,0.0399,0.0,0.127,0.464
Shape of You,233712,85,0.825,0.652,-3.183,95.977,0.581,0.0802,0.0,0.0931,0.931
In Between,220393,71,0.503,0.949,-3.558,147.086,0.0128,0.109,0.0,0.113,0.284
Valerie (feat. Amy Winehouse) - Version Revisited,219413,80,0.699,0.83,-4.898,105.809,0.00243,0.0633,0.00024,0.0995,0.889
Me & U,192213,77,0.803,0.454,-4.802,99.99,0.352,0.0294,0.0,0.0655,0.739
Just Give Me a Reason (feat. Nate Ruess),242733,83,0.778,0.547,-7.273,95.0,0.344,0.0489,0.000306,0.132,0.442
Best I Ever Had,257690,74,0.395,0.922,-2.176,162.361,0.19,0.375,0.0,0.134,0.558
Magnetic,160688,83,0.797,0.668,-5.819,131.067,0.257,0.0687,0.0,0.0876,0.69
I Want It That Way,213306,82,0.689,0.694,-5.83,99.039,0.257,0.027,0.0,0.148,0.482
Kiss Me More (feat. SZA),208666,79,0.764,0.705,-3.463,110.97,0.259,0.0284,8.92e-05,0.12,0.781
Die Young,211920,78,0.711,0.7,-4.805,128.001,0.00498,0.046,0.000125,0.215,0.801
SexyBack (feat. Timbaland),242733,79,0.967,0.583,-5.562,117.0,0.0584,0.0789,0.0,0.0519,0.964
smoke & a light,189048,72,0.663,0.496,-8.479,140.13,0.0282,0.0393,0.0,0.115,0.536
Belong Together,148317,82,0.646,0.668,-5.203,90.969,0.491,0.0282,0.0,0.212,0.64
Electric Love,218106,76,0.611,0.797,-7.627,120.041,0.00543,0.0533,0.00137,0.26,0.518
Pour Me A Drink (Feat. Blake Shelton),195122,75,0.582,0.909,-3.834,119.033,0.00191,0.0342,0.0,0.308,0.868
I Gotta Feeling,289133,73,0.744,0.766,-6.375,127.966,0.0873,0.0265,0.0,0.509,0.61
The Anthem,175093,75,0.494,0.939,-3.127,177.751,0.00666,0.126,0.0,0.139,0.893
Rolling in the Deep,228093,77,0.73,0.769,-5.114,104.948,0.138,0.0298,0.0,0.0473,0.507
Wind Up Missin’ You,166040,72,0.572,0.722,-5.818,171.857,0.512,0.0363,1.12e-06,0.124,0.636
Me and My Kind,156200,72,0.588,0.807,-3.426,110.014,0.0835,0.0283,0.0,0.109,0.674
I'm Gonna Love You,188106,72,0.552,0.494,-6.262,133.91,0.358,0.0318,2.94e-05,0.108,0.312
"Dear Maria, Count Me In",182826,75,0.459,0.895,-3.126,181.04,0.00725,0.0805,0.0,0.206,0.572
Perfect,230333,83,0.648,0.822,-5.231,99.933,0.0598,0.0749,0.0,0.119,0.397
Orange Juice,297103,73,0.662,0.378,-10.908,120.133,0.475,0.0361,6.84e-06,0.121,0.207
Ride,214506,79,0.645,0.713,-5.355,74.989,0.00835,0.0393,0.0,0.113,0.566
Wow.,149546,77,0.829,0.538,-7.359,99.952,0.137,0.212,1.88e-06,0.103,0.389
God's Plan,198973,80,0.754,0.449,-9.211,77.169,0.0332,0.109,8.29e-05,0.552,0.357
ocean eyes,200560,72,0.475,0.37,-7.725,144.828,0.819,0.0361,0.0577,0.0841,0.157
Centuries,228360,79,0.393,0.858,-2.868,176.042,0.00359,0.0729,0.0,0.102,0.56
Cooler Than Me - Single Mix,213293,75,0.768,0.82,-4.63,129.965,0.179,0.0474,0.0,0.689,0.625
Summer,222533,81,0.596,0.856,-3.556,127.949,0.0211,0.0346,0.0178,0.141,0.743
Wait a Minute!,196520,77,0.764,0.705,-5.279,101.003,0.0371,0.0278,1.94e-05,0.0943,0.672
Moonlight,187723,78,0.642,0.706,-6.832,136.854,0.518,0.0507,0.0,0.243,0.86
Skyfall,286480,84,0.346,0.552,-6.864,75.881,0.417,0.0282,0.0,0.114,0.0789
Again (feat. XXXTENTACION),193961,80,0.664,0.738,-4.095,119.973,0.188,0.0338,5.75e-05,0.135,0.203
Hell is a Dance Floor,210000,71,0.666,0.358,-7.407,129.893,0.765,0.033,0.0,0.0748,0.488
High Hopes,190946,79,0.579,0.904,-2.729,82.014,0.193,0.0618,0.0,0.064,0.681
No Vacancy,244429,71,0.432,0.784,-3.506,75.999,0.00561,0.0347,3.35e-05,0.222,0.41
Where'd All the Time Go?,234800,77,0.454,0.82,-4.193,166.303,0.132,0.0567,0.000969,0.115,0.575
"Dance, Dance",180266,75,0.621,0.961,-3.198,114.451,0.00523,0.154,0.0,0.0854,0.449
Spin Bout U,214588,74,0.763,0.72,-6.383,129.971,0.00961,0.0447,0.0,0.165,0.229
Down,212506,77,0.727,0.68,-4.498,132.012,0.0101,0.0286,0.0,0.0821,0.728
Trap Queen,222093,73,0.746,0.873,-3.803,148.075,0.0244,0.128,0.0,0.354,0.817
New Woman (feat. ROSALÍA),179789,86,0.477,0.854,-4.715,140.515,0.0858,0.275,0.0,0.065,0.314
Habits (Stay High),209160,72,0.729,0.65,-3.539,110.02,0.0702,0.0313,6.69e-05,0.0829,0.347
24K Magic,225983,80,0.818,0.803,-4.282,106.97,0.034,0.0797,0.0,0.153,0.632
GGUM,151689,80,0.874,0.621,-6.867,129.052,0.0027,0.0662,0.000304,0.0908,0.406
Daylight,212953,81,0.508,0.43,-9.475,130.09,0.83,0.0335,0.000441,0.093,0.324
Flower Shops (feat. Morgan Wallen),214405,71,0.544,0.459,-5.908,128.062,0.119,0.0266,0.0,0.0831,0.231
Houdini,185917,81,0.744,0.789,-4.876,116.985,0.0036,0.059,0.00144,0.0947,0.866
What's My Age Again?,148360,77,0.391,0.951,-7.419,157.663,0.012,0.0688,0.000446,0.0878,0.468
I'm Not Pretty,181066,71,0.573,0.795,-5.561,128.101,0.129,0.0558,1.78e-05,0.186,0.705
Meet Me Halfway,284373,72,0.798,0.629,-6.857,130.002,0.00474,0.0735,2.29e-05,0.324,0.4
Be My Baby,160906,78,0.512,0.771,-7.006,129.639,0.168,0.0402,0.0,0.0895,0.803
Motion Sickness,229760,74,0.651,0.546,-9.021,107.021,0.774,0.0357,0.0437,0.0842,0.623
we can't be friends (wait for your love),228639,81,0.645,0.646,-8.334,115.842,0.0615,0.0427,3.04e-05,0.074,0.295
Complicated,244506,80,0.585,0.776,-5.898,77.987,0.0572,0.0459,7.74e-06,0.3,0.427
Stitches,206880,82,0.752,0.754,-6.684,149.789,0.0151,0.0615,0.0,0.0486,0.755
Save Me (with Lainey Wilson),237493,72,0.564,0.612,-5.018,83.03,0.382,0.0248,0.0,0.11,0.146
Fair Trade (with Travis Scott),291175,78,0.666,0.465,-8.545,167.937,0.0503,0.26,0.0,0.215,0.292
My Love (feat. T.I.),276160,77,0.771,0.68,-5.881,119.952,0.277,0.224,1.18e-05,0.682,0.808
Velvet Ring - 2023 Remaster,155938,74,0.318,0.401,-11.944,138.528,0.436,0.0337,0.00564,0.151,0.277
Radioactive,186813,70,0.448,0.784,-3.686,136.239,0.0999,0.0625,0.000108,0.668,0.237
The Thrill,234333,76,0.817,0.775,-4.767,126.984,0.277,0.108,0.0,0.108,0.806
The Party & The After Party,459659,74,0.645,0.58,-9.527,101.733,0.22,0.0406,0.0,0.0878,0.163
One Thing Right,181823,74,0.659,0.625,-2.253,88.042,0.0644,0.045,0.0,0.582,0.442
Knife Talk (with 21 Savage ft. Project Pat),242965,74,0.849,0.424,-9.579,145.887,0.0635,0.324,0.0,0.0834,0.153
Marry You,230192,75,0.621,0.82,-4.865,144.905,0.332,0.0367,0.0,0.104,0.452
Gimme More,251240,80,0.788,0.844,-3.131,113.324,0.25,0.0334,0.000678,0.0723,0.382
Semi-Charmed Life,268360,73,0.64,0.864,-6.576,102.026,0.00832,0.0314,0.0,0.123,0.701
Evergreen (You Didn’t Deserve Me At All),216680,74,0.697,0.336,-10.395,82.029,0.598,0.0424,0.00528,0.107,0.31
Tumblr Girls (feat. Christoph Andersson),255680,77,0.49,0.373,-9.762,121.889,0.101,0.26,0.000105,0.128,0.346
Call Me Maybe,193400,71,0.782,0.58,-6.548,120.021,0.0114,0.0407,2.28e-06,0.108,0.66
Love Yourself,233720,82,0.609,0.378,-9.828,100.43,0.835,0.438,0.0,0.28,0.515
Watermelon Sugar,174000,82,0.548,0.816,-4.209,95.39,0.122,0.0465,0.0,0.335,0.557
she's all i wanna be,207120,77,0.602,0.626,-5.323,160.118,0.0129,0.0396,9.02e-06,0.144,0.619
When Im Gone,130685,72,0.446,0.392,-11.388,179.137,0.643,0.283,0.0,0.111,0.502
7 rings,178626,81,0.777,0.317,-10.732,139.848,0.591,0.308,0.0,0.0881,0.33
Bartender (feat. Akon),238800,74,0.832,0.391,-8.504,104.961,0.0564,0.0628,0.0,0.224,0.436
Summer Of '69,216053,80,0.509,0.834,-6.205,139.13,0.0183,0.0386,0.0,0.0732,0.774
Somewhere Only We Know,236160,74,0.453,0.655,-4.22,172.01,0.0794,0.0257,7.06e-06,0.0849,0.366
Pretty Slowly,261420,76,0.588,0.576,-5.82,122.081,0.369,0.0543,0.0,0.105,0.226
Going Bad (feat. Drake),180522,75,0.889,0.496,-6.365,86.003,0.259,0.0905,0.0,0.252,0.544
Flowers In Your Hair,109735,73,0.67,0.609,-10.088,127.463,0.75,0.0333,6.74e-05,0.227,0.573
Stereo Hearts (feat. Adam Levine),210960,80,0.646,0.795,-3.293,89.99,0.0319,0.0976,0.0,0.267,0.796
Adore You,207133,80,0.676,0.771,-3.675,99.048,0.0237,0.0483,7e-06,0.102,0.569
Bones,165264,81,0.772,0.75,-3.67,114.061,0.0201,0.0455,0.0,0.074,0.587
Danza Kuduro,198773,79,0.4,0.915,-4.89,89.006,0.083,0.279,0.0,0.0503,0.871
Circus,192360,77,0.791,0.733,-5.215,114.98,0.147,0.052,0.000381,0.0713,0.761
Son Of A Sinner,232093,71,0.365,0.541,-7.489,86.041,0.0419,0.0304,2.25e-06,0.281,0.329
Many Men (Wish Death),256226,71,0.654,0.826,-2.93,108.52,0.0153,0.354,0.00146,0.131,0.417
BITTERSUITE,298440,77,0.521,0.254,-14.409,125.021,0.815,0.0399,0.884,0.114,0.153
"not a lot, just forever",250198,74,0.354,0.269,-13.242,91.608,0.885,0.0297,0.00035,0.0872,0.304
You,273133,73,0.412,0.876,-6.008,130.21,0.102,0.472,0.0,0.297,0.706
