Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
miles (feat. Lil Uzi Vert),162196,48,0.443,0.301,-11.873,139.138,0.254,0.0377,0.00216,0.319,0.0483
prism,152967,47,0.664,0.854,-2.723,182.107,0.0218,0.238,3.67e-05,0.117,0.871
Anxious,98903,47,0.771,0.658,-6.324,97.161,0.673,0.0614,0.000682,0.0923,0.574
cliche,179215,48,0.657,0.691,-5.491,153.016,0.186,0.17,0.0,0.0901,0.473
HELP!!,187794,57,0.773,0.822,-5.969,114.982,0.00867,0.0364,7.95e-05,0.0891,0.865
Reason Why (feat. Kim Petras and BC Kingdom),232374,47,0.674,0.657,-9.177,115.497,0.00308,0.031,0.111,0.111,0.358
Firefly,228000,53,0.798,0.443,-9.21,110.027,0.437,0.12,4.78e-06,0.065,0.481
Amygdala,130026,50,0.713,0.59,-4.015,120.955,0.0508,0.0535,1.67e-05,0.114,0.745
Where's My Juul?? (feat. Lil Mariko),105937,47,0.742,0.778,-4.937,128.063,0.0197,0.332,5.79e-06,0.588,0.35
Daddy AF,151866,48,0.713,0.757,-5.248,134.993,0.00238,0.0728,0.0,0.233,0.316
hotel room,104547,47,0.748,0.332,-6.912,151.577,0.0371,0.0678,0.745,0.411,0.407
what was the last thing u said,227296,47,0.359,0.568,-6.143,150.993,0.0748,0.0618,0.0,0.364,0.335
dumb party,109536,47,0.463,0.877,-5.109,170.015,0.00769,0.197,0.0236,0.318,0.733
Never Sober,149545,46,0.615,0.547,-5.891,132.072,0.0526,0.208,0.0,0.0547,0.368
eko,223187,49,0.633,0.852,-5.652,124.0,0.0771,0.0429,0.000161,0.255,0.633
"sad4whattt - From ""Euphoria"" An HBO Original Series",118670,47,0.58,0.76,-8.019,98.308,0.00831,0.0335,4.31e-06,0.667,0.273
CUM,176840,48,0.727,0.707,-8.001,136.046,0.0142,0.121,0.000321,0.229,0.666
hell yeah,118740,46,0.502,0.539,-7.242,140.45,0.224,0.0791,0.0,0.573,0.393
Trying,120754,47,0.605,0.796,-4.194,87.398,0.285,0.0817,0.0,0.113,0.71
riddle,108045,46,0.599,0.734,-5.763,179.92,0.28,0.053,0.0,0.124,0.616
the cake is a lie,123283,46,0.621,0.83,-4.916,150.962,0.1,0.0538,5.39e-05,0.556,0.804
AAA Powerline,252000,49,0.761,0.65,-6.941,119.968,0.0176,0.0445,0.836,0.0774,0.548
cheap liquor,108363,46,0.6,0.919,-4.176,82.454,0.0105,0.0683,0.0,0.611,0.677
8 now,209295,48,0.798,0.677,-6.083,129.996,0.0448,0.0907,0.0,0.543,0.833
teeth,272240,46,0.662,0.61,-6.381,145.042,0.0731,0.18,0.0,0.129,0.808
argyle,165186,46,0.672,0.447,-8.034,139.023,0.411,0.046,0.0,0.35,0.576
Mine,159013,52,0.69,0.734,-6.377,124.033,0.0933,0.0316,0.00531,0.137,0.459
Flash in the Pan,223365,46,0.569,0.76,-6.396,155.049,0.423,0.0639,0.0,0.184,0.527
Live & Direct,107089,47,0.454,0.768,-3.511,161.152,0.0807,0.0467,0.0,0.31,0.526
Purrr,131307,49,0.786,0.797,-4.494,130.022,0.000497,0.0424,0.0328,0.312,0.651
caffeine,197106,46,0.508,0.762,-5.957,117.897,0.0847,0.419,0.0,0.146,0.884
drain,71081,45,0.664,0.455,-6.3,179.904,0.14,0.139,0.857,0.165,0.396
FORFEIT,170664,48,0.639,0.813,-3.631,135.045,0.173,0.114,0.0,0.619,0.551
rosier/punk2,222493,45,0.521,0.254,-13.554,115.65,0.654,0.407,0.0,0.427,0.55
ok im cool,167235,46,0.736,0.637,-9.016,92.326,0.176,0.32,3.17e-06,0.112,0.877
