Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Yesterday - Remastered 2009,125666,76,0.332,0.179,-11.83,96.524,0.879,0.0326,0.0,0.0886,0.315
Hey Daddy (Daddy's Home),224093,76,0.59,0.698,-4.262,95.975,0.000176,0.0286,0.0,0.107,0.352
Prom Night,145899,69,0.813,0.608,-9.918,149.251,0.355,0.169,8.56e-06,0.0963,0.0512
PERSIAN RUGS,174306,70,0.768,0.428,-8.156,110.478,0.0489,0.0459,0.000491,0.105,0.147
Thriller,357800,74,0.771,0.687,-9.814,118.392,0.0318,0.0693,0.000225,0.89,0.783
Recognize (feat. Drake),311197,70,0.644,0.541,-5.801,119.513,0.0102,0.0426,0.0,0.102,0.165
Young Folks,276693,75,0.699,0.812,-6.005,138.185,0.0164,0.0377,0.000763,0.105,0.662
Velvet Ring,155938,70,0.332,0.326,-13.839,137.406,0.688,0.036,0.0503,0.123,0.3
Ghost in the Machine (feat. Phoebe Bridgers),218586,69,0.624,0.433,-9.572,124.979,0.837,0.0467,0.0294,0.113,0.589
Daylight,193533,68,0.582,0.371,-9.585,128.756,0.912,0.028,0.00784,0.108,0.163
Care,164488,70,0.36,0.182,-16.803,126.721,0.889,0.0388,7.53e-06,0.117,0.098
While We're Young,236160,68,0.649,0.791,-6.013,128.023,0.104,0.193,1.97e-06,0.108,0.811
You and I,152551,71,0.469,0.909,-6.726,90.222,0.135,0.0389,0.000164,0.453,0.333
All To Me,127807,71,0.523,0.543,-8.39,116.161,0.65,0.156,0.0,0.257,0.318
Drew Barrymore,231400,69,0.577,0.523,-5.538,134.93,0.491,0.0429,0.0,0.147,0.29
Let It Be - Remastered 2009,243026,77,0.443,0.403,-8.339,143.462,0.631,0.0322,0.0,0.111,0.41
Wet,171575,70,0.509,0.922,-5.597,95.921,0.0167,0.0524,1.26e-05,0.712,0.649
Open Arms (feat. Travis Scott),239613,74,0.665,0.59,-7.608,77.559,0.763,0.161,0.0132,0.147,0.216
Time of the Season - Mono Version,214040,69,0.542,0.562,-10.727,116.972,0.134,0.0368,4.75e-06,0.411,0.709
Acquainted,348853,71,0.372,0.478,-9.835,101.102,0.482,0.0503,0.0,0.0844,0.254
Loyal (feat. Lil Wayne & Tyga),264946,74,0.841,0.522,-5.963,99.059,0.0168,0.049,1.37e-06,0.188,0.616
Lavender Sunflower,151966,73,0.607,0.735,-6.065,88.894,0.253,0.095,0.0,0.11,0.964
Here,199453,70,0.376,0.822,-3.974,120.498,0.0783,0.104,0.0,0.0841,0.327
No One,254523,75,0.641,0.552,-5.423,90.098,0.027,0.0283,4.63e-06,0.148,0.152
Son of a Preacher Man,149160,65,0.401,0.498,-10.682,181.701,0.394,0.0757,0.0,0.13,0.816
A-Punk,137760,66,0.551,0.819,-4.489,174.917,0.0103,0.0525,0.0437,0.153,0.846
Ooh La La,214080,68,0.601,0.574,-8.166,147.964,0.579,0.03,1.14e-05,0.216,0.8
Scars To Your Beautiful,230240,76,0.319,0.739,-5.74,194.169,0.0285,0.272,0.0,0.111,0.449
Fallin',210200,76,0.652,0.609,-7.519,95.986,0.263,0.037,0.00101,0.233,0.482
(I Can't Get No) Satisfaction - Mono Version,222813,75,0.723,0.863,-7.89,136.302,0.0383,0.0338,0.0317,0.128,0.931
Unchained Melody,218013,76,0.339,0.208,-16.725,98.54,0.396,0.0308,0.000519,0.18,0.288
For The Night (feat. Lil Baby & DaBaby),190476,73,0.823,0.586,-6.606,125.971,0.114,0.2,0.0,0.193,0.347
Trouble,225973,69,0.47,0.623,-5.655,77.861,0.392,0.0302,0.000439,0.0992,0.298
Un-thinkable (I'm Ready) (feat. Drake) - Remix,282026,70,0.531,0.603,-6.242,86.162,0.728,0.0944,0.0,0.11,0.228
Free Mind,247578,72,0.562,0.463,-7.478,125.15,0.442,0.0787,0.000145,0.157,0.416
Wicked Games,325305,68,0.606,0.57,-6.684,114.033,0.0217,0.032,8.47e-06,0.301,0.258
RUNRUNRUN,140751,73,0.541,0.615,-10.595,132.996,0.0161,0.0327,1.48e-05,0.395,0.533
Paper Soldier (feat. Joony),202106,69,0.687,0.598,-9.184,151.027,0.163,0.056,0.00952,0.248,0.489
Nights Like This (feat. Ty Dolla $ign),201787,71,0.61,0.725,-5.131,146.163,0.367,0.15,0.0,0.154,0.291
Too Fast,295800,69,0.407,0.323,-11.076,99.209,0.281,0.041,2.42e-05,0.487,0.136
It's Too Late,233173,71,0.45,0.442,-12.718,208.282,0.493,0.0353,0.00564,0.134,0.812
sins (let me in),128326,70,0.654,0.489,-8.523,108.951,0.0447,0.0374,0.011,0.209,0.428
Lonely Boy,193653,74,0.356,0.872,-7.837,166.3,0.00417,0.068,0.00975,0.0997,0.607
Nevada,155737,67,0.777,0.59,-8.741,147.978,0.397,0.286,0.0,0.169,0.238
Trip,213993,71,0.477,0.609,-5.628,79.884,0.222,0.144,0.0,0.107,0.357
Yo (Excuse Me Miss),229040,71,0.536,0.612,-5.847,86.768,0.119,0.272,0.0,0.209,0.57
Baba O'Riley,300400,72,0.489,0.724,-8.367,117.292,0.313,0.0352,0.185,0.287,0.15
Where Them Girls At (feat. Nicki Minaj & Flo Rida),210093,66,0.664,0.872,-3.117,129.873,0.0306,0.0396,0.0,0.228,0.555
Gonna Love Me,166997,69,0.514,0.503,-7.094,88.039,0.4,0.278,2.48e-05,0.191,0.311
DIE FOR ME,206815,73,0.615,0.723,-4.516,129.97,0.0957,0.0564,0.00013,0.386,0.423
"GRAVITY (FEAT. TYLER, THE CREATOR)",214692,68,0.541,0.619,-8.746,163.908,0.167,0.254,0.00633,0.144,0.491
I LIKE,133521,70,0.744,0.448,-10.426,118.027,0.365,0.291,0.0,0.194,0.279
Hrs & Hrs,204316,71,0.523,0.521,-4.746,133.953,0.607,0.159,0.0,0.107,0.661
CYANIDE,194959,69,0.589,0.652,-7.498,158.49,0.704,0.373,0.00055,0.125,0.486
Didn't Cha Know,238733,69,0.753,0.472,-9.761,135.276,0.484,0.121,0.0127,0.284,0.816
MUTT,192933,68,0.572,0.455,-8.078,179.787,0.216,0.134,3.88e-06,0.072,0.597
I'm a Believer - 2006 Remaster,167373,73,0.526,0.775,-6.05,80.106,0.707,0.0352,2.05e-05,0.217,0.962
I'd Rather Pretend (with d4vd),184560,71,0.562,0.333,-9.116,129.899,0.916,0.0285,0.00315,0.0926,0.329
Higher,196204,72,0.609,0.581,-10.854,102.964,0.509,0.277,0.0,0.283,0.528
Really Really,232093,65,0.762,0.666,-6.055,118.97,0.00427,0.0916,0.0,0.127,0.278
Vanished,242960,69,0.713,0.868,-6.644,119.98,0.00206,0.0305,9.26e-05,0.225,0.641
Thank You (Not So Bad),140000,82,0.673,0.95,-5.149,150.019,0.0229,0.0488,0.0823,0.398,0.563
Outside All Night (feat. A$AP Rocky & N3WYRKLA),202841,68,0.646,0.648,-7.408,141.966,0.0741,0.15,0.0,0.215,0.833
Love Lies (with Normani),201707,70,0.708,0.648,-5.626,143.955,0.0956,0.0449,0.0,0.134,0.338
Up Down (Do This All Day) (feat. B.o.B),231093,69,0.778,0.498,-6.846,96.995,0.256,0.0562,0.0,0.295,0.464
Naive,203506,64,0.547,0.816,-6.165,102.765,0.0688,0.0624,0.0,0.127,0.722
P.Y.T. (Pretty Young Thing),239026,70,0.894,0.67,-9.406,127.209,0.172,0.0474,0.000363,0.0691,0.961
Diva,200613,71,0.875,0.551,-6.744,146.092,0.0488,0.317,0.00728,0.0537,0.861
I Feel It Coming,269186,75,0.773,0.819,-5.946,92.987,0.428,0.118,0.0,0.0679,0.585
The Boys Are Back In Town,266720,70,0.445,0.706,-9.803,80.823,0.234,0.0461,0.000252,0.205,0.768
Valentina,154531,70,0.754,0.311,-5.385,92.01,0.622,0.0388,0.336,0.116,0.37
Supermodel,181120,67,0.613,0.442,-8.874,119.737,0.651,0.288,0.0,0.26,0.252
Navajo,194157,73,0.567,0.593,-7.404,88.545,0.117,0.288,1.32e-06,0.248,0.358
Remember the Time,239226,73,0.831,0.921,-2.383,108.002,0.153,0.0582,0.00224,0.305,0.795
Happy Together,176293,74,0.584,0.367,-9.638,120.175,0.55,0.0328,1.38e-05,0.0818,0.588
Mood Swings (feat. Lil Tjay),213333,74,0.48,0.602,-6.335,179.798,0.487,0.368,0.0,0.0848,0.269
Let Me Blow Ya Mind,230133,73,0.908,0.557,-4.243,90.032,0.242,0.107,0.0,0.0709,0.897
"To Summer, From Cole - Audio Hug",147666,69,0.73,0.468,-9.911,74.044,0.711,0.314,5e-06,0.101,0.6
Love Language,183893,69,0.707,0.261,-10.139,65.038,0.853,0.0784,0.0,0.127,0.545
Don't Stop 'Til You Get Enough,365466,73,0.878,0.821,-9.875,118.881,0.126,0.089,0.0461,0.183,0.947
WY@,207998,68,0.814,0.312,-8.215,119.967,0.477,0.166,0.000129,0.121,0.298
Because Of You,266840,74,0.81,0.538,-5.783,109.97,0.53,0.0357,0.0,0.0951,0.832
Karma,188906,69,0.593,0.294,-10.072,113.847,0.345,0.0499,2.03e-05,0.287,0.152
Good Vibrations - Remastered 2001,219026,69,0.396,0.473,-7.67,133.449,0.326,0.0345,0.000124,0.109,0.385
Pray For Me,211420,75,0.732,0.678,-4.977,100.626,0.0867,0.0886,2.41e-05,0.112,0.196
Bitchuary,134213,64,0.762,0.383,-10.098,92.947,0.35,0.202,0.0,0.127,0.441
Sex on the Beach,229776,69,0.265,0.709,-7.308,93.626,0.0641,0.118,0.000215,0.116,0.305
Tighten Up,211080,64,0.504,0.705,-6.179,108.965,0.00121,0.0665,4.12e-06,0.453,0.567
CUFF IT,225388,74,0.78,0.689,-5.668,115.042,0.0368,0.141,9.69e-06,0.0698,0.642
Girl on Fire,224920,74,0.482,0.706,-5.762,92.513,0.135,0.0607,0.00106,0.105,0.144
Tadow,301893,74,0.704,0.487,-6.407,121.726,0.669,0.0604,8.64e-05,0.111,0.313
Sleep Well,175875,73,0.37,0.358,-10.633,147.581,0.799,0.0317,7.08e-06,0.142,0.186
This Is How We Do It,238800,64,0.799,0.623,-9.374,103.642,0.0141,0.0812,0.0,0.43,0.773
The Weekend - Funk Wav Remix,171805,70,0.775,0.573,-4.933,101.925,0.495,0.0585,0.0,0.126,0.667
The Weight - Remastered 2000,274493,68,0.63,0.552,-9.28,143.868,0.373,0.0545,5.78e-05,0.103,0.518
Black Magic Woman - Single Version,196466,70,0.489,0.349,-14.295,124.348,0.676,0.0323,0.0789,0.0866,0.622
Lady Of Namek,193993,70,0.676,0.659,-5.123,134.985,0.194,0.0476,0.0,0.283,0.595
B.S. (feat. H.E.R.),212866,66,0.62,0.525,-10.425,135.84,0.554,0.122,1.02e-06,0.135,0.388
Kokomo,217692,69,0.682,0.635,-10.05,115.584,0.00863,0.0346,0.0,0.137,0.927
Let Me Love You,256733,71,0.656,0.578,-8.97,94.514,0.235,0.0922,0.0,0.118,0.556
Haunted,369040,72,0.313,0.533,-9.416,66.93,0.103,0.166,0.00635,0.507,0.311
Out of Time,214193,73,0.65,0.76,-4.422,93.057,0.255,0.0446,0.0,0.339,0.838
U Got It Bad,247840,70,0.816,0.5,-4.551,124.037,0.0227,0.03,1.53e-06,0.0733,0.649
Go (Xtayalive 2),106307,71,0.603,0.797,-5.279,135.438,0.00443,0.0474,5.63e-06,0.103,0.235
My Alcoholic Friends,167680,70,0.596,0.679,-3.881,110.464,0.18,0.0324,0.0,0.0938,0.746
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586,69,0.767,0.677,-6.128,146.155,0.0339,0.184,5.51e-06,0.144,0.538
Something - Remastered 2009,182293,72,0.406,0.338,-10.872,132.875,0.195,0.0303,2.57e-06,0.138,0.379
Stephanie,126981,69,0.772,0.479,-11.121,114.474,0.0874,0.0403,0.0,0.265,0.378
Run It Up (feat. Offset & Moneybagg Yo),232048,71,0.88,0.575,-6.091,120.031,0.415,0.163,0.0,0.109,0.671
TEXAS HOLD 'EM,233456,73,0.727,0.711,-6.549,110.012,0.582,0.078,0.0,0.158,0.375
Witchy (feat. Childish Gambino),227000,68,0.592,0.619,-8.183,109.924,0.00125,0.137,0.000918,0.119,0.319
Metamodernity,162663,69,0.823,0.544,-10.077,121.968,0.389,0.0358,0.165,0.108,0.826
Let Me Go,216524,69,0.591,0.473,-8.122,152.88,0.694,0.0708,0.00334,0.108,0.451
Go Crazy,176960,72,0.755,0.578,-8.932,94.148,0.316,0.145,0.0,0.25,0.581
2 seconds - Bonus,152400,66,0.657,0.633,-9.538,125.898,0.575,0.0555,0.0,0.21,0.493
Moment Of Your Life (feat. Coco Jones),194159,68,0.77,0.463,-5.856,128.017,0.684,0.0488,0.0,0.0928,0.562
P*$$Y Fairy (OTW),181860,67,0.572,0.519,-7.092,128.331,0.536,0.212,0.0,0.102,0.35
"Slow Down - 12"" Version",258665,69,0.566,0.732,-4.896,186.09,0.179,0.0953,4.92e-06,0.401,0.621
Wouldn't It Be Nice,153240,69,0.392,0.629,-7.056,124.511,0.718,0.0334,3.65e-06,0.129,0.72
Blurred Lines,263826,73,0.853,0.599,-4.756,119.993,0.00334,0.0411,7.93e-06,0.0759,0.843
What's Luv? (feat. Ja-Rule & Ashanti),267093,72,0.835,0.707,-5.074,93.955,0.0219,0.0598,2.19e-05,0.108,0.919
Alright,231920,65,0.601,0.806,-4.579,89.87,0.0527,0.0345,0.0,0.185,0.711
A N X I E T Y (feat. Doechii),148928,68,0.931,0.401,-8.756,128.871,0.399,0.158,2.05e-06,0.266,0.613
Residuals,215178,70,0.58,0.645,-7.793,114.905,0.342,0.0821,0.0,0.108,0.171
Hard To Handle,188066,67,0.599,0.79,-3.58,103.783,0.00257,0.043,0.00181,0.312,0.961
skin,110319,69,0.481,0.698,-7.056,122.961,0.000303,0.0396,0.217,0.199,0.0527
Meddle About,203886,74,0.383,0.797,-6.411,159.922,0.00408,0.0522,0.0103,0.32,0.369
So Anxious,276066,67,0.733,0.395,-11.959,96.085,0.279,0.0366,2.37e-06,0.468,0.661
DESPECHÁ,156787,77,0.914,0.622,-6.538,130.04,0.146,0.0892,1.68e-05,0.0632,0.77
The Boy Is Mine,294786,73,0.704,0.707,-6.537,93.145,0.539,0.0391,0.00106,0.318,0.761
Die For You (with Ariana Grande) - Remix,232857,77,0.568,0.485,-7.635,66.961,0.276,0.0582,0.0,0.323,0.517
Lotus Flower Bomb (feat. Miguel),213253,64,0.512,0.598,-4.959,70.189,0.611,0.115,0.0,0.0881,0.345
Candy Rain,276066,66,0.589,0.699,-7.529,188.253,0.00389,0.0788,4.76e-05,0.0577,0.63
Me U & Hennessy (feat. Lil Wayne),224971,67,0.417,0.551,-8.361,86.848,0.56,0.272,0.0,0.129,0.216
And This is Just The Intro,326813,68,0.53,0.517,-9.253,137.554,0.387,0.399,0.0,0.176,0.381
my mine,241773,66,0.608,0.659,-7.704,147.759,0.511,0.19,0.0,0.348,0.773
Stargirl Interlude,111640,72,0.638,0.474,-12.7,179.771,0.351,0.124,0.191,0.105,0.441
Ni Parientes Somos,158440,73,0.849,0.605,-5.705,109.913,0.321,0.0544,0.0,0.193,0.968
Doves In The Wind (feat. Kendrick Lamar),266080,67,0.693,0.713,-4.489,137.335,0.343,0.351,0.0,0.102,0.615
In For It,293306,71,0.383,0.531,-7.814,105.971,0.0753,0.0741,0.000102,0.108,0.0375
We're Going to Be Friends,140178,67,0.534,0.441,-5.752,97.009,0.661,0.0303,0.0,0.0934,0.439
Some Kind Of Wonderful - Remastered 1999,202733,66,0.855,0.691,-6.51,121.472,0.144,0.0514,0.0,0.36,0.647
Girls Need Love,140760,70,0.645,0.418,-10.065,96.963,0.558,0.29,0.0003,0.562,0.123
I Feel It Coming,269186,74,0.773,0.819,-5.946,92.99,0.426,0.118,0.0,0.0679,0.585
ROLE MODEL,194009,69,0.606,0.544,-7.968,90.104,0.0285,0.0421,4.88e-06,0.152,0.335
In The Night,235653,71,0.505,0.68,-4.993,168.022,0.0796,0.0714,0.0,0.0465,0.539
Sympathy For The Devil - 50th Anniversary Edition,378146,71,0.703,0.668,-9.237,116.039,0.516,0.22,0.0,0.0588,0.561
Iron Man - 2012 - Remaster,355303,64,0.336,0.792,-10.875,155.587,0.00351,0.084,0.00175,0.0437,0.427
Sex Sounds,162453,74,0.857,0.427,-8.638,130.033,0.281,0.112,0.0,0.108,0.366
Nasty,176027,70,0.93,0.444,-7.247,100.009,0.149,0.0671,2.89e-06,0.128,0.494
Shameless,175386,68,0.686,0.415,-11.502,130.015,0.743,0.0425,0.000162,0.228,0.236
Replay,179999,71,0.613,0.549,-8.187,123.879,0.097,0.231,0.0,0.116,0.78
Wonderwall,258906,71,0.41,0.854,-5.609,174.584,0.00236,0.0366,0.0,0.133,0.456
No More Tears,443240,70,0.346,0.749,-6.506,102.591,0.00167,0.035,8.86e-05,0.648,0.315
Body,193840,68,0.555,0.507,-6.099,137.875,0.25,0.167,0.0,0.283,0.339
When I See U,217346,68,0.569,0.596,-6.486,93.135,0.452,0.172,7.92e-05,0.205,0.754
Highway Tune,180640,68,0.582,0.962,-3.037,123.971,0.0096,0.0542,0.128,0.283,0.506
John Redcorn,187893,67,0.734,0.435,-6.126,143.967,0.226,0.0869,0.00277,0.216,0.651
Knock You Down,326186,64,0.588,0.877,-4.78,155.165,0.00952,0.16,0.0,0.171,0.645
Spooky (Single Version),164933,63,0.776,0.47,-10.308,106.329,0.419,0.0318,0.0,0.139,0.963
Alright (2015 Remaster),181266,73,0.463,0.967,-5.781,145.915,0.000322,0.0901,0.357,0.308,0.741
Drama (feat. Drake),251859,67,0.708,0.358,-9.815,122.021,0.157,0.0563,0.0,0.109,0.118
Slow Motion,197854,67,0.733,0.408,-7.834,94.947,0.679,0.0388,3.92e-05,0.11,0.291
Back That Azz Up,265600,64,0.873,0.714,-6.664,95.826,0.0157,0.129,0.0,0.0968,0.541
Special,158840,68,0.604,0.199,-11.831,76.134,0.777,0.05,0.0,0.109,0.191
Closer,234360,65,0.711,0.754,-6.461,126.05,0.028,0.0763,2.96e-05,0.152,0.59
Planez,240320,66,0.688,0.556,-7.738,129.336,0.7,0.264,1.87e-06,0.108,0.416
Fell In Love With a Girl,110093,68,0.356,0.982,-1.574,95.754,0.713,0.112,0.00145,0.941,0.299
Old Ties and Companions,188946,64,0.657,0.368,-9.978,116.221,0.884,0.0281,0.00293,0.109,0.522
Pretty Little Fears (feat. J. Cole),240341,69,0.61,0.458,-11.336,192.099,0.696,0.36,0.000103,0.0852,0.246
OMG (feat. will.i.am),269493,68,0.781,0.745,-5.81,129.998,0.198,0.0332,1.14e-05,0.36,0.326
Drunk in Love (feat. Jay-Z),323480,70,0.583,0.621,-6.902,140.036,0.00972,0.0479,0.00106,0.181,0.399
Downtown,193456,78,0.775,0.679,-4.985,166.008,0.18,0.135,7.26e-05,0.068,0.619
Gold on the Ceiling,224333,70,0.505,0.833,-4.632,130.121,0.00772,0.0475,7.9e-05,0.069,0.565
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),204763,73,0.87,0.523,-8.052,110.02,0.433,0.0602,2.07e-05,0.113,0.319
Love On Top,267413,71,0.652,0.749,-5.248,94.103,0.0848,0.0886,0.0,0.604,0.651
Who Hurt You?,231964,68,0.649,0.493,-7.645,104.542,0.586,0.11,0.000167,0.0667,0.277
Toxic,168182,68,0.653,0.453,-5.395,111.737,0.307,0.0351,0.00101,0.113,0.0405
Halo,261640,64,0.508,0.72,-5.908,79.983,0.272,0.0628,0.0,0.0563,0.472
Garden (Say It Like Dat),208400,66,0.73,0.457,-7.26,111.352,0.0705,0.283,0.0,0.124,0.549
Die Young (feat. 347aidan),148816,67,0.812,0.582,-6.26,77.475,0.823,0.334,0.0,0.111,0.672
Let It Go,238333,63,0.806,0.721,-5.167,94.966,0.197,0.215,0.0,0.209,0.781
Without You (feat. Usher),208133,63,0.608,0.614,-3.727,127.885,0.227,0.0285,3.82e-06,0.157,0.402
It Is What It Is (feat. Gunna),203637,68,0.667,0.752,-5.709,132.058,0.026,0.223,0.0,0.439,0.608
Beat It,258040,74,0.776,0.867,-3.704,138.827,0.0495,0.0479,7.92e-06,0.197,0.918
Oscar Winning Tears.,183653,74,0.522,0.42,-6.805,141.693,0.448,0.0997,0.0,0.137,0.326
HEAVEN AND BACK,248240,75,0.309,0.793,-6.195,193.714,0.0902,0.0774,0.092,0.0888,0.532
I've Been In Love,169472,71,0.679,0.506,-9.497,114.967,0.421,0.0671,0.00216,0.434,0.588
Can We Talk,284080,67,0.66,0.646,-9.111,172.376,0.0312,0.0426,5.06e-06,0.033,0.621
Confessions Part II,211200,68,0.845,0.467,-7.674,138.007,0.0586,0.138,0.0,0.0694,0.702
Element,135746,71,0.772,0.879,-4.22,61.311,0.0307,0.323,1.88e-06,0.25,0.304
SPOT!,167706,78,0.875,0.782,-3.905,108.038,0.151,0.078,0.0,0.113,0.906
Next To You,190144,67,0.639,0.439,-8.425,141.408,0.0375,0.0601,3.56e-06,0.0699,0.559
Save Your Tears (with Ariana Grande) (Remix),191013,75,0.65,0.825,-4.645,118.091,0.0215,0.0325,2.44e-05,0.0936,0.593
Surfin' U.S.A. - Remastered 2001,149373,70,0.55,0.854,-5.968,159.231,0.661,0.036,0.0,0.112,0.965
Born To Be Wild - Single Version,212893,65,0.439,0.734,-12.168,145.703,0.262,0.097,0.333,0.244,0.54
With You,252120,74,0.662,0.693,-4.298,86.009,0.134,0.0698,0.0,0.145,0.655
Play with Fire (feat. Yacht Money),180690,72,0.573,0.539,-6.091,75.012,0.0162,0.0322,1.16e-05,0.105,0.39
Got It On Me,164579,70,0.688,0.647,-7.258,88.834,0.00815,0.19,1.65e-05,0.095,0.195
On My Mama,184258,66,0.675,0.546,-7.716,77.415,0.556,0.0511,0.00441,0.167,0.607
Sunshine Of Your Love,250400,69,0.683,0.594,-8.289,115.099,0.385,0.0347,8.61e-05,0.121,0.734
Season of the Witch,293933,64,0.516,0.513,-10.762,99.735,0.159,0.0288,0.00957,0.0612,0.694
Be Like That - feat. Swae Lee & Khalid,191406,66,0.727,0.626,-8.415,86.97,0.0469,0.0726,2.58e-05,0.126,0.322
Through the Storm,163566,64,0.881,0.581,-5.162,78.508,0.631,0.0901,0.0,0.0986,0.876
Pony,251733,69,0.749,0.605,-9.359,142.024,0.00186,0.086,0.0381,0.115,0.966
I Came Thru,161139,63,0.586,0.539,-8.743,158.116,0.178,0.199,0.0,0.105,0.197
Be My Baby,160906,69,0.511,0.769,-7.032,129.657,0.181,0.042,0.0,0.0921,0.818
Made For Me,188000,71,0.796,0.468,-6.375,119.98,0.122,0.0324,0.0,0.118,0.0677
Freaks - Radio Edit,169160,66,0.882,0.965,-0.818,128.129,0.0136,0.13,0.388,0.206,0.759
TEXAS HOLD 'EM,233456,75,0.727,0.711,-6.549,110.012,0.582,0.078,0.0,0.158,0.375
On & On,226133,68,0.761,0.403,-10.424,80.476,0.0392,0.158,0.0113,0.256,0.346
Rock Wit U (Awww Baby),209120,67,0.71,0.797,-3.006,94.998,0.409,0.0583,0.0,0.16,0.849
Heaven Can Wait,288533,70,0.706,0.685,-3.669,117.448,0.56,0.0837,0.0,0.22,0.444
Gang Over Luv,204841,67,0.781,0.277,-9.35,163.987,0.0408,0.326,0.000339,0.0754,0.302
Cherry Wine,173286,68,0.74,0.563,-7.016,104.958,0.34,0.04,0.0,0.0824,0.577
Here Comes Your Man,201186,70,0.669,0.795,-10.865,124.594,0.00772,0.0285,0.0781,0.401,0.882
Burn,231933,70,0.796,0.477,-7.161,119.928,0.314,0.108,0.0,0.12,0.685
I'll Kill You (feat. Jhené Aiko),179973,66,0.679,0.443,-8.528,104.049,0.427,0.153,0.0,0.106,0.363
The Motto,164818,73,0.754,0.763,-4.627,117.953,0.0301,0.0435,2.23e-05,0.0901,0.464
Layla,423840,69,0.404,0.902,-3.88,115.669,0.577,0.0665,0.297,0.287,0.497
No One Knows,271246,66,0.547,0.618,-9.709,103.919,0.357,0.207,4.31e-05,0.106,0.307
"Jumpin', Jumpin'",230200,68,0.771,0.685,-4.639,88.997,0.00543,0.0567,0.00157,0.0537,0.683
After Hours,202414,69,0.729,0.777,-3.991,121.016,0.069,0.0431,0.00162,0.112,0.744
Eleanor Rigby - Remastered 2009,126533,70,0.581,0.28,-9.091,137.831,0.936,0.0381,1.56e-05,0.305,0.813
Angel Numbers / Ten Toes,306847,76,0.406,0.5,-8.452,157.984,0.192,0.0501,0.0,0.175,0.0905
I Hate U,173906,68,0.533,0.417,-8.665,106.534,0.514,0.148,0.0,0.114,0.376
Talk (feat. Disclosure),197573,68,0.9,0.4,-8.575,135.984,0.0516,0.127,0.0,0.0599,0.346
No Fear,169853,69,0.614,0.682,-4.117,100.202,0.387,0.102,0.0,0.134,0.566
Crash into Me,316466,62,0.541,0.677,-10.764,101.1,0.122,0.0373,0.0191,0.0938,0.555
And I Love Her - Remastered 2009,149693,72,0.767,0.331,-10.777,113.312,0.64,0.0337,0.0,0.0681,0.636
Sidewalks,231360,70,0.542,0.72,-5.136,149.828,0.147,0.0628,0.0,0.348,0.623
Do You Believe in Magic?,125826,65,0.553,0.738,-7.963,138.602,0.213,0.0457,0.0,0.339,0.759
Y.D.L.R.,146000,67,0.509,0.435,-10.231,75.2,0.324,0.0812,2.28e-06,0.0989,0.222
Wildflower,219453,63,0.44,0.508,-7.821,81.097,0.536,0.0274,0.525,0.0903,0.217
Don't Look Back In Anger - Remastered,289560,74,0.328,0.936,-3.254,162.97,0.0665,0.0628,2.61e-06,0.165,0.31
Get Ur Freak On,211120,68,0.797,0.75,-9.369,177.87,0.533,0.247,0.108,0.095,0.74
Sorry Not Sorry,200760,64,0.681,0.608,-6.093,97.934,0.0477,0.207,0.0,0.225,0.262
DARKSIDE,168000,73,0.533,0.714,-6.472,165.037,0.31,0.0608,1.58e-06,0.0869,0.454
Ex's & Oh's,202173,69,0.612,0.921,-2.882,139.988,0.0183,0.085,0.0,0.0576,0.446
Attention,216043,66,0.568,0.731,-5.482,130.497,0.0735,0.0576,2.28e-05,0.0967,0.496
Save Me,214853,67,0.6,0.828,-5.322,124.994,0.00344,0.0945,0.0,0.363,0.334
You Really Got Me,133933,70,0.567,0.959,-3.822,137.377,0.0995,0.102,6.07e-05,0.1,0.961
So Into You,261866,69,0.656,0.479,-7.055,184.374,0.0665,0.0348,0.00272,0.168,0.708
I'd Love to Change the World - 2004 Remaster,224133,68,0.383,0.516,-12.032,118.144,0.202,0.0344,0.193,0.114,0.371
Nobody But You,213214,68,0.637,0.299,-11.314,83.872,0.742,0.0366,0.0,0.359,0.364
Magic Carpet Ride,271573,65,0.64,0.651,-14.981,111.676,0.142,0.0517,0.28,0.0341,0.801
PRBLMS,246773,66,0.417,0.58,-4.574,68.58,0.0307,0.207,1.45e-06,0.179,0.139
Hello (feat. A Boogie Wit da Hoodie),190534,70,0.905,0.647,-5.065,130.97,0.0187,0.107,0.0,0.282,0.367
Run-Around,279800,63,0.628,0.867,-7.307,151.695,0.0865,0.0604,0.0,0.126,0.877
