Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Babalu - Remix,172852,35,0.88,0.847,-1.992,150.012,0.894,0.0964,0.00148,0.0892,0.88
Pega Pega To de Glock Rajada no Ppg,126538,33,0.563,0.642,-4.564,82.47,0.0458,0.268,0.000342,0.13,0.857
Automotivo Bate Bate,168000,37,0.654,0.781,-5.638,129.804,0.107,0.398,1.01e-05,0.528,0.619
Já Te Amei (170 Bpm) - Remix,133028,36,0.854,0.93,-2.022,87.554,0.214,0.245,0.0,0.336,0.725
Desentorta,120000,44,0.797,0.746,-7.177,80.137,0.488,0.626,0.0,0.0681,0.964
Amor De Laço,119111,25,0.841,0.72,-3.92,134.952,0.577,0.467,0.0,0.223,0.488
Sento Com Talento,112000,31,0.668,0.58,-5.173,96.256,0.0273,0.371,0.0,0.0802,0.587
Sexo no Vidigal,179317,37,0.806,0.951,0.898,93.826,0.307,0.325,0.0,0.16,0.469
AEIOU (feat. Pabllo Vittar),166121,30,0.843,0.684,-2.883,102.02,0.22,0.0459,4.34e-05,0.0678,0.541
Mtg Botei So a Cabecinha,85846,43,0.882,0.863,-1.029,129.957,0.338,0.254,0.0,0.0922,0.887
Do Jeito Que Eu Quero,125717,36,0.781,0.579,-6.272,130.111,0.739,0.107,0.0,0.0762,0.706
Ela Tá Movimentando,156631,34,0.682,0.38,-11.251,189.887,0.565,0.111,0.0,0.101,0.878
Não Sou De Ninguém,193777,26,0.528,0.728,-4.67,88.856,0.508,0.418,0.0,0.155,0.86
Que Raba É Essa,140326,35,0.862,0.29,-6.135,129.599,0.131,0.445,0.0,0.161,0.661
A Preta é Braba,154222,25,0.828,0.725,-6.537,134.915,0.593,0.244,8.73e-05,0.253,0.92
Namorar Não Pode,149803,35,0.642,0.873,-5.457,164.934,0.308,0.371,0.0,0.2,0.45
Tudo no Sigilo,150000,32,0.877,0.613,-3.674,106.45,0.832,0.317,3.06e-06,0.0925,0.88
Tão Boa,176571,27,0.876,0.429,-6.829,140.049,0.733,0.114,0.0,0.118,0.633
AQUECIMENTO - COMPLEXO DA MARÉ,110956,40,0.805,0.976,-3.894,129.969,0.261,0.0741,0.325,0.198,0.792
Deixa Se Envolver (Spring Love),126193,20,0.732,0.907,-4.059,154.998,0.533,0.0719,5.65e-06,0.0544,0.501
Toma Toma (Dança da Mãozinha),107381,23,0.695,0.59,-8.001,100.083,0.215,0.334,0.00311,0.149,0.775
Colecionador de Buceta,181417,42,0.783,0.736,-5.599,130.016,0.698,0.077,1.21e-06,0.143,0.657
Bye Bye Partiu Revoada,166153,39,0.894,0.962,-1.776,130.119,0.432,0.07,3.08e-06,0.0807,0.685
Hoje É Coro nas do Job,79038,21,0.888,0.722,-1.343,86.719,0.263,0.269,0.0,0.0948,0.9
Passa a Língua,119153,35,0.933,0.454,-4.777,130.088,0.697,0.805,0.0,0.116,0.592
Cai de Boca,129963,36,0.846,0.674,-5.557,150.045,0.402,0.429,2.52e-06,0.151,0.676
Na Primeira Vez,160000,26,0.689,0.612,-6.984,134.925,0.674,0.378,0.0,0.0868,0.261
Vai Faz a Fila 2,182831,34,0.947,0.334,-5.917,130.0,0.138,0.211,0.0,0.166,0.957
Toca o Trompete (Remix),150901,36,0.867,0.765,-2.529,140.016,0.244,0.129,0.000274,0.0544,0.921
Essa Noite,133533,21,0.872,0.801,-6.296,132.895,0.569,0.173,1.17e-06,0.12,0.975
Depois Que Ela Entrar Na Onda,178209,25,0.797,0.813,-4.576,134.923,0.35,0.309,0.0,0.124,0.902
Hoje É Dia de Fazer,110999,36,0.908,0.86,-2.303,130.034,0.141,0.277,0.0,0.133,0.853
Mc Gorila - Ao Vivo Roda de Funk,1175649,32,0.63,0.722,-5.227,130.603,0.43,0.668,0.0,0.237,0.525
"Mochila Nas Costas, Radinho Na Cintura",155951,38,0.679,0.913,-4.093,81.984,0.195,0.46,0.00391,0.103,0.815
Se Entrega e Vem Sem Medo,248110,30,0.615,0.476,-7.468,187.221,0.149,0.679,1.01e-06,0.105,0.604
Putaria sinistra,158181,36,0.743,0.711,-3.107,64.599,0.521,0.408,3.64e-06,0.33,0.842
Colecionador de Buceta,138165,35,0.879,0.605,0.8,132.093,0.74,0.188,0.0,0.0729,0.796
Tu Gosta Não Gosta?,168071,30,0.846,0.818,-3.707,150.039,0.398,0.231,3.45e-05,0.0945,0.797
Fala,165333,20,0.612,0.755,-7.266,202.623,0.257,0.545,0.0,0.114,0.887
Calcinha Lilás,209057,39,0.827,0.662,-0.066,130.365,0.668,0.477,0.0,0.666,0.432
Um Bom Malandro (Versão Especial),198452,23,0.801,0.435,-6.689,79.883,0.245,0.543,0.0,0.0708,0.78
Faz um Vuk Vuk,131555,22,0.867,0.814,-5.155,135.023,0.792,0.0532,0.0177,0.112,0.718
Svn 2,236307,34,0.901,0.873,2.294,130.045,0.423,0.22,0.0,0.0622,0.876
"Na Onda do Lança, na Onda do Boldo, Ah Zé da Manga (Tudo no Sigilo) - Remix",125956,26,0.751,0.465,-5.977,130.15,0.824,0.153,0.000547,0.117,0.51
Barbie - Spotify Singles (feat. FARIANA),169424,23,0.736,0.668,-6.495,170.067,0.119,0.0707,6.34e-06,0.131,0.801
Você Não Deu Valor,166400,20,0.763,0.877,-6.35,149.921,0.669,0.341,0.00937,0.111,0.286
Evoluiu - Rakka & Onabeat Remix,172918,34,0.671,0.864,-5.808,126.014,0.0379,0.116,0.0,0.223,0.342
Vai Piranha Se Envolve,197538,22,0.567,0.659,-3.444,83.444,0.253,0.444,0.0,0.183,0.518
Coça de Xereca,187820,35,0.864,0.83,-4.476,150.122,0.127,0.207,1.01e-05,0.052,0.474
Piquezinho dos Crias,214258,28,0.853,0.996,2.206,155.085,0.394,0.319,0.000346,0.0601,0.626
Cachorrona,145524,30,0.868,0.44,-5.736,86.647,0.5,0.14,0.0,0.114,0.889
Papo de Job,173538,31,0.918,0.913,-1.918,130.134,0.574,0.248,0.0528,0.0834,0.937
Maracujá,135057,31,0.865,0.876,-6.495,159.989,0.127,0.264,0.0,0.119,0.796
Toma Sua Cavalona - Remix Funk,89111,22,0.919,0.888,-0.681,135.239,0.43,0.213,0.000673,0.104,0.724
Vem Mulher,152000,27,0.576,0.657,-9.792,89.701,0.661,0.445,0.0,0.115,0.92
Sai Eu Nao Sou o Pai,182117,36,0.646,0.676,-4.062,80.974,0.816,0.261,0.0,0.0847,0.832
Babalu - Ao Vivo,181674,29,0.854,0.922,-1.728,149.866,0.873,0.0635,0.00924,0.807,0.833
Vamos pra Gaiola - Versão Light,162354,24,0.882,0.959,-6.719,149.989,0.924,0.334,0.00082,0.125,0.58
Clima Quente,108783,17,0.794,0.462,-6.279,149.892,0.206,0.319,0.00611,0.0882,0.692
Evoluiu - Ao Vivo,230912,30,0.571,0.784,-6.272,149.948,0.487,0.077,0.0,0.909,0.507
Não Adianta Tu Ser Bonitin e Não Ter a Pegada Que Ela Gosta,87333,25,0.908,0.968,-0.34,135.103,0.462,0.217,0.000148,0.0618,0.939
Elas Gosta de Baile de Marginal (feat. DJ MK o Mlk Sinistro),181894,35,0.932,0.807,0.822,135.081,0.262,0.432,0.0,0.0828,0.58
Na Intenção,140571,27,0.893,0.541,-4.011,139.977,0.183,0.215,1.89e-06,0.0719,0.379
Pra Melhorar Meu Dia Vs Vapo Alien (feat. DF SHEIK),104463,33,0.753,0.848,-4.62,169.957,0.213,0.066,0.0144,0.323,0.963
"Cadê a Julia o Que Tá Acontecendo, Tá Dentro do Carro Metendo",78326,13,0.907,0.6,-3.265,134.989,0.0283,0.0692,2.31e-06,0.0787,0.916
Vem por Cima do Meu Garoto,134194,31,0.88,0.788,-3.074,140.049,0.0532,0.143,5.34e-05,0.0807,0.649
Que Foda Foi Essa,172564,34,0.785,0.864,-2.541,100.81,0.141,0.395,0.000558,0.0543,0.903
A Gente,219167,24,0.603,0.282,-10.905,97.023,0.0915,0.444,2.92e-05,0.236,0.467
BPM 170,203520,29,0.71,0.504,-5.212,84.318,0.605,0.292,0.00321,0.088,0.895
Bota,170666,30,0.9,0.834,-6.612,135.013,0.242,0.106,1.61e-06,0.0547,0.283
Tem Que Ter DOM,99298,19,0.882,0.67,-6.305,131.982,0.307,0.0397,0.000136,0.0956,0.643
No Talo (feat. Lexa),124381,26,0.685,0.958,-1.31,80.263,0.352,0.131,2.46e-05,0.292,0.311
Carnaval Chegando - Ao Vivo,135000,28,0.714,0.863,-5.629,159.949,0.27,0.264,0.0,0.669,0.668
Feat Esperado,140307,32,0.797,0.577,-4.543,97.658,0.146,0.593,0.000371,0.194,0.799
Eu Botei no Cu e Saiu na Boca,130063,38,0.876,0.934,-0.639,99.771,0.744,0.401,0.0,0.511,0.895
Romance Proibido - Ao Vivo,162176,34,0.652,0.798,-5.167,150.005,0.498,0.241,9.85e-06,0.335,0.557
Até de Manhã,161142,20,0.848,0.829,-4.989,139.997,0.329,0.0546,0.0,0.0692,0.876
Crime E Putaria,133333,23,0.696,0.897,-4.679,89.83,0.479,0.409,0.0,0.199,0.879
Quebrando Tudo,149142,29,0.862,0.304,-3.743,140.121,0.123,0.433,0.0264,0.228,0.805
Evoluiu - Remix,129365,14,0.683,0.637,-7.842,150.108,0.117,0.0841,0.0,0.217,0.82
Aquecimento da Rebecca,84271,21,0.961,0.601,-11.462,130.007,0.0725,0.323,5.09e-05,0.0548,0.93
Um Bom Malandro,102060,25,0.755,0.558,-1.595,160.036,0.22,0.466,0.0,0.0696,0.791
Quero uma por Dia,149543,29,0.788,0.442,-7.38,76.094,0.484,0.523,0.00184,0.063,0.735
Pra Melhorar Meu Dia,133129,28,0.661,0.358,-7.844,98.263,0.323,0.29,0.0,0.157,0.588
Finalidade Era Ficar Em Casa / Olha Quem Brotou no Juramento / Desce Com o Copão - Ao Vivo,226000,25,0.852,0.969,-4.015,149.996,0.484,0.242,1.77e-06,0.7,0.627
Toma Sua Cavalona,118048,28,0.857,0.31,-10.617,129.72,0.498,0.102,2.99e-05,0.162,0.961
Tropa do Mantém - Remix Tiktok,156076,31,0.881,0.647,-3.722,86.563,0.544,0.425,0.0,0.0916,0.615
Solta o Ponto do Quadradinho,202292,32,0.766,0.946,-1.298,129.913,0.458,0.213,1.23e-05,0.34,0.437
Boca na Boca,125538,17,0.931,0.742,-5.663,130.034,0.308,0.0755,0.000164,0.169,0.782
Vai Querer Me Dar,78236,30,0.618,0.738,-4.074,170.66,0.781,0.442,0.0,0.255,0.924
Rave Comprei um Lança,227787,25,0.946,0.634,-2.283,129.989,0.45,0.24,4.83e-05,0.0813,0.488
Me Empresta a Glock Ai,147535,32,0.699,0.799,-0.79,102.798,0.173,0.478,0.0,0.118,0.343
Fica de 4 e Toma,142497,30,0.665,0.807,-4.772,155.136,0.12,0.469,0.0,0.129,0.715
