Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Fire And Desire,437933,50,0.335,0.455,-10.051,82.046,0.424,0.0371,3.73e-06,0.109,0.2
Doo Wa Ditty (Blow That Thing),225093,50,0.827,0.676,-11.159,113.606,0.472,0.0628,0.049,0.426,0.92
How Can You Mend A Broken Heart,237826,59,0.335,0.262,-13.832,68.82,0.548,0.0393,0.0,0.0971,0.203
"Working My Way Back to You / Forgive Me, Girl",245479,55,0.837,0.703,-9.385,121.556,0.415,0.0415,2.81e-05,0.153,0.914
Love Come Down,365760,52,0.904,0.624,-5.936,115.735,0.00622,0.045,0.00171,0.0304,0.804
Sing a Song,203866,53,0.774,0.698,-7.5,122.325,0.157,0.0481,0.00027,0.0684,0.969
Xanadu,208506,49,0.652,0.654,-7.679,127.555,0.186,0.0275,0.0,0.162,0.708
Push The Feeling On - Mk Dub Revisited Edit,243160,65,0.793,0.5,-13.108,123.017,0.028,0.0319,1.96e-05,0.186,0.833
Break Up To Make Up,239840,48,0.583,0.301,-10.598,79.364,0.883,0.0243,0.0,0.334,0.337
I'll Never Fall in Love Again,174840,59,0.676,0.339,-13.805,136.882,0.717,0.0509,9.77e-06,0.109,0.756
Love You Inside Out,251333,57,0.706,0.516,-11.037,94.713,0.354,0.0474,4.19e-06,0.205,0.833
"Get Outta My Dreams, Get Into My Car",284373,56,0.666,0.91,-6.457,117.14,0.0874,0.0399,8.41e-06,0.336,0.919
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",255933,64,0.68,0.242,-16.264,120.126,0.509,0.0322,4.34e-05,0.071,0.169
Slow Hand,231960,56,0.826,0.558,-7.766,110.77,0.403,0.0322,1.94e-05,0.0631,0.359
On The Radio,241506,58,0.734,0.45,-13.92,127.46,0.113,0.0345,1.15e-05,0.296,0.598
Computer Love,282480,49,0.668,0.698,-7.222,84.578,0.279,0.123,0.0,0.554,0.71
Lessons In Love,246013,65,0.709,0.839,-8.403,113.186,0.159,0.0367,0.00209,0.301,0.864
"Hot Stuff - 12"" Version",407053,60,0.796,0.892,-8.31,120.4,0.00475,0.0333,0.0187,0.0717,0.965
"Something About You - 7"" Version",227680,57,0.658,0.866,-6.337,104.898,0.0504,0.0352,0.0201,0.0394,0.848
You Should Be Dancing,256453,58,0.703,0.855,-6.478,122.929,0.0246,0.0315,0.517,0.611,0.953
I Want to Be Your Man,249866,50,0.557,0.607,-9.316,81.648,0.0376,0.0551,0.0,0.0635,0.457
I Do Love You,288733,48,0.465,0.48,-13.653,184.611,0.0343,0.202,2.93e-06,0.0427,0.365
Burn Rubber On Me (Why You Wanna Hurt Me),252306,52,0.764,0.733,-10.763,116.185,0.0986,0.0538,0.00104,0.171,0.887
He's the Greatest Dancer - 1995 Remaster,375400,59,0.7,0.816,-9.711,113.244,0.00115,0.044,0.00123,0.0901,0.838
For the Love of Money,439866,52,0.679,0.802,-7.739,97.375,0.236,0.0406,2.33e-06,0.132,0.894
Rock Steady - Radio Edit,243706,48,0.888,0.711,-11.477,116.343,0.00808,0.0577,2.48e-06,0.0432,0.96
Les Gout,344000,64,0.847,0.681,-8.785,120.004,0.0888,0.0439,0.225,0.125,0.544
Lady Marmalade,237120,55,0.631,0.563,-12.135,117.963,0.398,0.0552,0.0,0.0733,0.947
Boogie Oogie Oogie,245173,53,0.797,0.548,-9.228,123.686,0.0401,0.0492,1.05e-05,0.0994,0.868
Love's Train,316026,49,0.744,0.345,-13.445,140.106,0.0653,0.0369,4.81e-05,0.089,0.693
I'll Be Good,321066,50,0.815,0.646,-9.784,108.392,0.118,0.0546,4.8e-05,0.0733,0.757
"Never, Never Gonna Give Ya Up",290666,57,0.615,0.804,-11.04,85.164,0.0823,0.0752,0.0,0.085,0.932
Disco Inferno,218026,59,0.801,0.85,-6.342,128.007,0.122,0.0413,0.000971,0.112,0.923
Being With You,246960,53,0.649,0.434,-9.529,108.754,0.764,0.0267,2.44e-06,0.0822,0.572
Got to Get You Into My Life,243106,52,0.698,0.608,-9.571,140.901,0.59,0.0691,0.00148,0.155,0.779
If I Can't Have You,177960,58,0.592,0.811,-6.87,109.266,0.389,0.0462,1.11e-06,0.837,0.865
I Will Survive - 1981 Re-recording,261173,59,0.668,0.678,-10.317,120.029,0.00293,0.056,0.0,0.265,0.657
The Hustle - Original Mix,248222,50,0.599,0.927,-8.356,110.32,0.126,0.106,0.207,0.0441,0.791
She Works Hard For The Money,320840,57,0.758,0.638,-13.01,136.503,0.00486,0.0378,0.0141,0.0938,0.984
Baby I'm Yours,215786,57,0.831,0.794,-3.701,118.075,0.705,0.0752,3.4e-05,0.0978,0.735
Thandaza,361810,64,0.684,0.725,-7.776,122.979,0.0623,0.0339,0.00673,0.104,0.125
Don't Disturb This Groove,317874,48,0.521,0.878,-8.597,159.625,0.286,0.0542,6.8e-06,0.136,0.841
You Can't Stop The Rain,260200,48,0.621,0.306,-15.359,78.746,0.749,0.0759,2.46e-05,0.349,0.526
MacArthur Park - Single Version,235200,55,0.579,0.667,-12.361,131.023,0.0829,0.0401,0.000616,0.0547,0.449
Joy And Pain - Remastered 2004,434533,48,0.705,0.427,-12.502,105.489,0.792,0.0506,0.00574,0.501,0.749
