Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
"String Quartet No. 2 in G Major, Op. 18 No. 2: III. Scherzo. Allegro & Trio - Live",253173,0,0.418,0.142,-20.737,162.74,0.971,0.0492,0.827,0.226,0.641
"String Quartet No. 8 in E Minor, Op. 59 No. 2: II. Molto Adagio. Si tratta questo pezzo con molto di sentimento",679960,1,0.113,0.0263,-21.538,174.06,0.946,0.045,0.461,0.134,0.0398
"String Quartet No. 5 in A Major, Op. 18 No. 5: I. Allegro - Live",385013,2,0.431,0.108,-20.287,144.726,0.974,0.0536,0.542,0.252,0.406
"String Quartet No. 3 in D Major, Op. 18 No. 3: I. Allegro - Live",494866,2,0.303,0.0927,-19.539,94.056,0.966,0.0432,0.669,0.0416,0.146
"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",141249,1,0.479,0.0657,-21.803,125.472,0.991,0.0598,0.928,0.0904,0.409
"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo",640193,1,0.393,0.0415,-26.008,130.078,0.993,0.0451,0.918,0.0859,0.0391
"String Quartet No. 3 in D Major, Op. 18 No. 3: IV. Presto - Live",297346,1,0.375,0.208,-21.975,79.707,0.96,0.0634,0.886,0.879,0.429
"String Quartet No. 10 in E-Flat Major, Op. 74: II. Adagio ma non troppo",555546,1,0.191,0.0325,-22.904,126.498,0.965,0.0446,0.412,0.111,0.0678
"Piano Sonata No. 32 in C Minor, Op. 111: I. Maestoso - Allegro con brio ed appassionato",573333,1,0.407,0.138,-21.353,122.304,0.986,0.0455,0.915,0.082,0.159
"String Quartet No. 8 in E Minor, Op. 59 No. 2: III. Allegretto",486160,1,0.262,0.0637,-17.323,76.398,0.956,0.0537,0.388,0.16,0.217
"String Quartet No. 9 in C Major, Op. 59 No. 3: II. Andante con moto quasi Allegretto",595053,1,0.21,0.0341,-23.701,140.924,0.95,0.0434,0.574,0.11,0.101
"String Quartet No. 8 in E Minor, Op. 59 No. 2: III. Allegretto",486160,1,0.262,0.0637,-17.323,76.398,0.956,0.0537,0.388,0.16,0.217
"String Quartet No. 10 in E-Flat Major, Op. 74: II. Adagio ma non troppo",555546,1,0.191,0.0325,-22.904,126.498,0.965,0.0446,0.412,0.111,0.0678
"String Quartet No. 6 in B-Flat Major, Op. 18 No. 6: IV. La Malinconia - Live",508773,1,0.179,0.0909,-24.015,77.365,0.957,0.0488,0.776,0.712,0.0459
"String Quartet No. 3 in D Major, Op. 18 No. 3: III. Allegro - Live",165906,1,0.363,0.0468,-24.613,102.182,0.978,0.049,0.817,0.219,0.363
"Piano Sonata No. 30 in E Major, Op. 109: III. Gesangvoll, mit innigster Empfindung. Andante molto cantabile ed espressivo",827896,1,0.346,0.0434,-26.173,69.632,0.992,0.055,0.927,0.0814,0.0635
Sylvia: Act III: Divertissement: Variation - Valse,75106,58,0.346,0.0578,-22.644,97.259,0.932,0.0352,0.928,0.211,0.422
Wave,176906,59,0.551,0.314,-20.679,144.926,0.83,0.0337,0.831,0.0861,0.873
Christmas Canon,257986,48,0.286,0.362,-6.345,132.842,0.78,0.031,0.445,0.172,0.148
Miroirs: III. Une barque sur l'océan,428152,55,0.17,0.0479,-27.021,75.664,0.981,0.0438,0.906,0.0795,0.0304
"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",139306,58,0.25,0.125,-25.418,134.228,0.989,0.0447,0.897,0.101,0.209
Prelude in G Major,234880,56,0.314,0.0249,-34.402,102.328,0.995,0.0469,0.938,0.0914,0.238
Adieux,175492,61,0.224,0.00407,-37.107,73.558,0.987,0.0464,0.936,0.112,0.32
Kiss The Rain,260653,60,0.56,0.0519,-22.616,132.691,0.99,0.0423,0.905,0.117,0.182
Dies Irae,134746,57,0.272,0.346,-14.01,79.773,0.926,0.0317,0.931,0.0772,0.24
"Sonata for Violin and Guitar in A Minor, Op. 2, No. 6, MS 26: Tempo di Walzer",98973,60,0.555,0.151,-16.742,146.782,0.882,0.0477,0.573,0.0832,0.732
"Nocturne No. 1 in B flat minor, Op. 9 No. 1",334053,50,0.342,0.0179,-24.846,61.757,0.982,0.0387,0.906,0.0831,0.0382
Instants,150466,58,0.572,0.109,-22.574,132.063,0.939,0.0406,0.925,0.11,0.635
"Ave Maria, S. 558/12",391506,54,0.328,0.0083,-30.428,64.436,0.988,0.0389,0.93,0.0818,0.0374
Sonata No. 42 in D Minor (Arr. Ólafsson),143531,55,0.33,0.00274,-37.342,61.088,0.992,0.0617,0.908,0.0668,0.188
