Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Amoeba,228922,71,0.739,0.491,-11.515,111.008,0.791,0.027,0.0366,0.1,0.707
Stevie Doesn't Wonder,164571,71,0.534,0.288,-13.232,139.922,0.195,0.0331,5.21e-05,0.182,0.516
Dial Drunk,213817,70,0.698,0.59,-7.596,112.083,0.0875,0.0299,0.0,0.115,0.628
New Flesh,167986,72,0.62,0.594,-16.066,165.861,0.887,0.0383,0.5,0.0917,0.698
Mount Everest,157497,78,0.494,0.428,-7.239,87.724,0.236,0.205,0.0698,0.0816,0.44
Remember When,155146,72,0.504,0.708,-5.896,82.009,0.00112,0.0343,0.000424,0.788,0.51
Memories,248818,76,0.34,0.684,-6.306,112.969,0.00979,0.044,0.0,0.348,0.556
Shut up My Moms Calling (Sped up),135529,78,0.653,0.474,-10.899,85.024,0.312,0.103,6.65e-06,0.119,0.361
Without Me,201660,77,0.752,0.488,-7.05,136.07,0.293,0.0705,9.2e-06,0.0936,0.533
Hidden In the Sand,112960,72,0.547,0.287,-12.28,120.792,0.514,0.149,0.774,0.119,0.177
Master of None,199413,71,0.492,0.344,-15.259,86.485,0.674,0.0259,0.531,0.0933,0.247
Breezeblocks,227080,68,0.615,0.658,-7.299,150.093,0.096,0.0343,0.000911,0.205,0.293
Bulletproof,205733,71,0.674,0.882,-2.771,123.017,0.000441,0.0477,6.62e-05,0.068,0.682
Relax,158573,71,0.471,0.881,-4.483,169.898,0.0588,0.0467,0.000378,0.26,0.544
Can I Call You Tonight?,278769,74,0.641,0.842,-7.27,129.978,0.134,0.0292,0.911,0.419,0.499
Fear,216539,71,0.716,0.447,-8.314,93.955,0.701,0.0388,0.429,0.0855,0.506
Lady Killers II,297794,77,0.673,0.567,-10.334,136.005,0.0344,0.0322,0.00506,0.151,0.497
Watching Him Fade Away,143080,71,0.74,0.072,-17.984,139.081,0.981,0.0713,0.00698,0.111,0.297
I Want You,183792,71,0.339,0.292,-11.294,131.702,0.514,0.0348,0.0,0.0713,0.0655
Nobody,193429,74,0.398,0.717,-5.253,117.296,0.07,0.0398,0.0,0.085,0.487
Me and My Husband,137141,73,0.497,0.638,-5.31,172.01,0.0467,0.0274,0.0,0.385,0.77
Not Strong Enough,234933,72,0.502,0.798,-5.909,126.976,0.00291,0.0414,1.11e-05,0.0979,0.307
Next to You,256519,70,0.443,0.419,-7.975,132.204,0.633,0.0321,0.00183,0.404,0.0719
Harness Your Hopes - B-side,206946,70,0.604,0.573,-7.804,107.862,0.289,0.037,0.0406,0.133,0.581
She Calls Me Back (with Kacey Musgraves),243962,69,0.75,0.677,-6.376,127.933,0.0633,0.0386,0.0,0.297,0.626
Let's Go Back,169651,75,0.525,0.749,-4.77,71.582,0.146,0.0292,0.0,0.236,0.789
False Confidence,223400,72,0.414,0.663,-7.77,108.98,0.163,0.0456,0.0,0.138,0.33
Le Départ,59836,74,0.678,0.339,-11.187,74.009,0.823,0.0934,0.921,0.167,0.478
Texas Sun,252811,73,0.636,0.634,-10.01,111.563,0.0364,0.0342,0.147,0.0998,0.599
Those Eyes,220750,79,0.594,0.348,-8.297,120.048,0.709,0.0285,2.12e-05,0.317,0.248
Silver Soul,298680,67,0.356,0.67,-5.825,135.032,0.467,0.0324,0.000106,0.288,0.117
Scott Street,305000,74,0.508,0.417,-9.632,134.944,0.77,0.0296,0.0928,0.0887,0.483
Ode to a Conversation Stuck in Your Throat,199232,70,0.57,0.804,-6.782,87.533,0.0598,0.0701,8.96e-05,0.187,0.624
All I Need,228746,73,0.67,0.478,-8.689,88.014,0.531,0.0355,0.428,0.138,0.0997
Family Line,216094,73,0.326,0.397,-8.145,153.713,0.619,0.0461,0.0,0.0979,0.276
Things to Do,157874,71,0.702,0.525,-7.139,110.121,0.847,0.039,0.0285,0.159,0.649
Love Like You (feat. Rebecca Sugar) - End Credits,143629,72,0.591,0.242,-10.098,118.001,0.879,0.0312,0.0,0.15,0.292
Apple Cider,178918,70,0.492,0.921,-3.939,138.008,0.082,0.032,0.0114,0.301,0.679
Charmed,158359,73,0.782,0.359,-9.088,98.996,0.417,0.0302,0.0237,0.203,0.793
Oblivion,251266,65,0.697,0.529,-8.838,155.974,0.115,0.0338,0.896,0.0895,0.486
Panic Attack,216006,68,0.734,0.563,-5.86,122.966,0.204,0.0352,0.0,0.123,0.592
Honeypie,135581,76,0.74,0.688,-4.361,115.035,0.061,0.0916,0.0,0.138,0.935
Kaleidoscope,222650,70,0.413,0.258,-7.257,136.271,0.897,0.0302,0.0,0.0801,0.289
Somebody Else,347520,69,0.61,0.788,-5.724,101.045,0.195,0.0585,0.0142,0.153,0.472
Cloud 9,147350,73,0.635,0.93,-3.593,80.983,0.00167,0.0496,1.86e-05,0.344,0.904
Sports,164165,70,0.23,0.877,-5.278,186.142,0.000653,0.0574,0.0234,0.0697,0.524
Cool About It,180000,70,0.52,0.212,-13.693,92.444,0.901,0.0335,0.0,0.134,0.4
Alaska,188000,69,0.847,0.386,-10.668,104.001,0.411,0.0507,0.00176,0.108,0.178
Oh Klahoma,185223,71,0.697,0.401,-10.216,108.996,0.43,0.0543,0.0109,0.316,0.478
Young Folks,276693,75,0.699,0.812,-6.005,138.185,0.0164,0.0377,0.000763,0.105,0.662
Velvet Ring,155938,70,0.332,0.326,-13.839,137.406,0.688,0.036,0.0503,0.123,0.3
Entombed,299240,69,0.399,0.753,-3.882,130.055,0.00593,0.0375,0.128,0.366,0.167
Hate Me,188066,72,0.64,0.789,-4.891,75.018,0.0875,0.0644,0.0,0.147,0.762
Intolewd,79989,73,0.759,0.203,-16.991,85.092,0.91,0.039,0.194,0.104,0.637
Mess,213320,69,0.442,0.826,-5.32,80.848,0.176,0.0775,0.0,0.0978,0.601
this is what falling in love feels like,120308,74,0.422,0.44,-5.53,128.934,0.617,0.0544,0.0,0.0837,0.332
White Winter Hymnal,147026,67,0.628,0.5,-9.66,124.932,0.44,0.0268,0.0,0.244,0.68
Money,233639,73,0.603,0.918,-6.652,102.473,0.216,0.0641,0.146,0.284,0.452
"Soldier, Poet, King",165673,72,0.347,0.758,-7.753,117.959,0.031,0.0706,0.000659,0.109,0.484
Good Time,205933,75,0.56,0.872,-4.269,126.05,0.0239,0.14,6.98e-06,0.371,0.682
Wet,171575,70,0.509,0.922,-5.597,95.921,0.0167,0.0524,1.26e-05,0.712,0.649
Coastline,233973,74,0.67,0.496,-11.23,100.17,0.627,0.0277,0.00319,0.0584,0.427
Devil Town,179955,71,0.576,0.759,-8.165,99.969,0.12,0.0599,0.0,0.121,0.501
If We Have Each Other,181522,74,0.656,0.577,-5.566,173.094,0.698,0.0802,0.0,0.296,0.861
Hayloft II,215040,73,0.326,0.866,-4.541,178.181,0.0044,0.101,7.37e-06,0.0912,0.172
Ends of the Earth,284146,69,0.553,0.578,-8.679,120.993,0.267,0.0299,0.0377,0.267,0.407
Them Changes,188453,70,0.657,0.562,-8.6,81.657,0.54,0.0601,0.00143,0.101,0.704
This Is Home,226073,70,0.811,0.266,-12.478,130.044,0.56,0.0406,1.05e-06,0.0962,0.211
Formula,91869,77,0.574,0.664,-6.068,144.654,0.0448,0.0409,0.0553,0.146,0.226
Five Nights at Freddy's,165831,71,0.491,0.771,-5.037,103.005,0.00149,0.041,0.000262,0.232,0.242
River,240200,71,0.635,0.184,-10.785,128.424,0.665,0.0456,0.0,0.146,0.177
A-Punk,137760,66,0.551,0.819,-4.489,174.917,0.0103,0.0525,0.0437,0.153,0.846
Weird Fishes/ Arpeggi,318186,72,0.531,0.61,-8.025,152.958,0.772,0.0387,0.756,0.0908,0.199
Snap Out Of It,193030,76,0.728,0.638,-6.455,130.014,0.249,0.0336,0.0,0.116,0.872
Strangers,193186,67,0.57,0.636,-8.136,101.984,0.739,0.0396,0.0221,0.0807,0.219
Unknown / Nth,280106,66,0.475,0.178,-9.976,136.687,0.745,0.0347,0.000189,0.0899,0.23
Exit Music (For A Film),267186,73,0.293,0.276,-11.357,121.603,0.224,0.0349,0.122,0.167,0.195
Pool House,269411,67,0.594,0.355,-11.184,134.097,0.0478,0.0305,0.000109,0.0559,0.327
Still Beating,181586,70,0.709,0.496,-10.528,78.477,0.581,0.0417,0.191,0.151,0.469
Famous Last Words,299226,72,0.467,0.883,-3.679,122.252,0.000321,0.106,0.000152,0.125,0.309
Astronomy,243907,72,0.474,0.343,-8.571,145.115,0.578,0.027,2.65e-05,0.305,0.152
Cariño,258713,69,0.646,0.47,-10.697,113.995,0.4,0.0284,0.0348,0.11,0.651
Trouble,225973,69,0.47,0.623,-5.655,77.861,0.392,0.0302,0.000439,0.0992,0.298
Please Please Please Let Me Get What I Want - 2005 Remaster,124173,65,0.111,0.843,-4.645,190.747,4.02e-06,0.0613,0.409,0.136,0.149
Maple Syrup,243529,67,0.543,0.526,-9.703,153.0,0.0447,0.0582,0.0533,0.0778,0.384
Line Without a Hook,249586,77,0.432,0.652,-4.969,190.028,0.262,0.0285,0.0,0.258,0.507
Beyond,240600,71,0.581,0.687,-5.4,76.014,0.229,0.105,0.0,0.109,0.187
i wanna be your girlfriend,204990,74,0.541,0.382,-14.323,155.901,0.0215,0.035,0.000836,0.304,0.343
For Emma,220720,69,0.669,0.613,-11.12,110.668,0.487,0.036,0.176,0.132,0.566
her,171757,73,0.434,0.589,-5.529,143.728,0.932,0.0342,0.00022,0.496,0.582
Vagabond,129463,68,0.571,0.399,-11.92,141.932,0.766,0.0364,0.0146,0.0926,0.612
Clay Pigeons,186000,69,0.292,0.241,-17.001,172.175,0.97,0.0428,0.00989,0.105,0.441
State Lines,208653,73,0.509,0.31,-10.623,137.474,0.959,0.0313,0.229,0.0963,0.151
Rock Salt and Nails (Live),194813,66,0.449,0.296,-12.608,139.828,0.892,0.0361,0.000755,0.892,0.139
Moves,193031,69,0.574,0.44,-8.274,84.992,0.579,0.024,0.0,0.348,0.365
Walking On A Dream,198440,77,0.871,0.701,-5.594,126.975,0.257,0.0458,7.52e-06,0.0589,0.716
Heads Will Roll,221000,65,0.562,0.903,-4.46,132.013,0.000187,0.0296,0.0939,0.298,0.791
The Distance,179600,67,0.457,0.752,-8.121,183.578,0.00959,0.09,0.00136,0.0573,0.897
Run Your Mouth,160000,69,0.781,0.649,-6.866,111.005,0.249,0.0363,0.0349,0.229,0.916
Cowpoke,192626,67,0.478,0.366,-12.045,121.683,0.4,0.0376,0.0066,0.0984,0.291
Lonely Boy,193653,74,0.356,0.872,-7.837,166.3,0.00417,0.068,0.00975,0.0997,0.607
golden hour,209259,75,0.515,0.593,-4.801,94.467,0.653,0.0322,0.162,0.25,0.153
Latch,255631,78,0.503,0.726,-5.456,121.981,0.0159,0.167,7.98e-05,0.0895,0.529
Guilty Pleasure,224583,69,0.555,0.599,-4.059,124.054,0.0275,0.0413,0.0,0.269,0.412
Big Jet Plane,239146,67,0.762,0.387,-8.643,109.959,0.239,0.0277,0.00756,0.13,0.274
Everyone Adores You (at least I do),203133,70,0.599,0.427,-9.037,73.801,0.747,0.0242,0.105,0.0984,0.111
San Luis,272346,69,0.568,0.434,-12.755,82.5,0.861,0.0347,0.259,0.115,0.257
When the Sun Hits,285906,71,0.33,0.532,-11.764,93.512,0.00101,0.0263,0.709,0.101,0.218
Hasta la Raíz,221800,78,0.585,0.643,-8.392,152.98,0.201,0.0395,0.000306,0.144,0.592
Advice,157973,65,0.356,0.611,-5.71,170.069,0.000183,0.0289,0.867,0.127,0.272
Sail,259093,72,0.826,0.436,-9.583,119.051,0.441,0.0558,0.615,0.0964,0.272
Hrs & Hrs,204316,71,0.523,0.521,-4.746,133.953,0.607,0.159,0.0,0.107,0.661
John Wayne,258483,72,0.453,0.465,-8.392,123.84,0.351,0.0287,0.883,0.0985,0.178
MUTT,192933,68,0.572,0.455,-8.078,179.787,0.216,0.134,3.88e-06,0.072,0.597
Cocaine Sunday,168739,69,0.544,0.765,-6.491,153.916,0.00818,0.0259,0.821,0.15,0.429
The Cut That Always Bleeds,231920,73,0.489,0.413,-6.499,136.116,0.59,0.0314,0.0,0.0639,0.246
Heads Will Roll - A-Trak Remix,383546,65,0.744,0.615,-3.908,131.994,0.00685,0.0836,0.346,0.0708,0.776
We'll Never Have Sex,100716,68,0.443,0.0972,-16.496,86.686,0.952,0.0793,0.0102,0.115,0.289
You Are the Best Thing,231840,66,0.578,0.727,-4.872,170.593,0.0304,0.0332,1.99e-05,0.172,0.885
Interlude,60013,71,0.584,0.0831,-21.379,100.079,0.988,0.0395,0.934,0.111,0.591
You Are the Right One,172506,71,0.659,0.594,-8.494,100.033,0.162,0.0261,0.846,0.632,0.851
Hayloft,181680,72,0.527,0.921,-2.666,95.975,0.00477,0.0734,0.000165,0.422,0.447
Freakin' Out On the Interstate,251906,67,0.45,0.794,-5.015,143.861,0.388,0.0538,0.0,0.303,0.362
Vanished,242960,69,0.713,0.868,-6.644,119.98,0.00206,0.0305,9.26e-05,0.225,0.641
I Will Follow You into the Dark,189186,64,0.517,0.206,-12.233,80.401,0.924,0.0421,0.0,0.118,0.489
The Bug Collector,228459,68,0.538,0.419,-9.705,99.622,0.777,0.0353,0.329,0.0967,0.529
Naive,203506,64,0.547,0.816,-6.165,102.765,0.0688,0.0624,0.0,0.127,0.722
You & Me - Rivo Remix,208524,80,0.702,0.797,-6.635,122.011,0.583,0.0557,0.495,0.179,0.0356
doomsday,268432,68,0.404,0.268,-9.631,134.587,0.583,0.0341,0.0,0.102,0.124
Take A Slice,229717,71,0.623,0.661,-7.0,151.97,0.0212,0.1,0.000229,0.267,0.63
bad idea!,219638,72,0.513,0.807,-6.095,162.026,0.0289,0.0481,0.0548,0.246,0.419
Astrovan,186133,66,0.547,0.444,-9.4,169.923,0.867,0.0386,0.0,0.134,0.62
Look At That Woman,163458,68,0.664,0.741,-7.78,134.99,0.423,0.0334,0.223,0.102,0.582
Birds Dont Sing,209346,69,0.605,0.942,-4.549,106.562,0.016,0.0655,0.0,0.137,0.8
Paul Revere,213313,67,0.709,0.38,-9.731,107.901,0.593,0.0342,0.0,0.121,0.493
Take A Bite,158866,69,0.537,0.631,-6.558,91.007,0.0453,0.0263,0.003,0.325,0.491
Routines In The Night,202600,70,0.755,0.714,-5.098,112.995,0.0915,0.0511,0.000341,0.176,0.107
Navajo,194157,73,0.567,0.593,-7.404,88.545,0.117,0.288,1.32e-06,0.248,0.358
Light On,233880,68,0.657,0.569,-6.287,102.054,0.201,0.0542,1.38e-05,0.126,0.399
Cough Syrup,249520,67,0.534,0.721,-7.307,128.978,0.0343,0.0417,6.24e-06,0.115,0.225
Left Hand Free,173630,65,0.697,0.877,-4.465,101.99,0.462,0.0462,0.00943,0.083,0.802
Hallucinogenics,187173,67,0.549,0.653,-7.47,121.348,0.457,0.0503,0.0,0.0969,0.287
I Feel Like I'm Drowning,185520,75,0.717,0.577,-5.436,104.926,0.708,0.0491,0.00422,0.0899,0.235
Marlboro Nights,68522,71,0.466,0.823,-6.635,175.797,0.00237,0.311,0.000321,0.332,0.782
Gooey,289306,67,0.487,0.369,-13.424,183.114,0.736,0.0406,3.75e-05,0.0925,0.106
fantasmas,287248,76,0.344,0.384,-7.064,163.664,0.629,0.0317,0.000445,0.31,0.334
Hello?,135016,68,0.839,0.473,-7.835,98.732,0.641,0.0607,0.000459,0.0939,0.0644
Blood // Water,214520,65,0.504,0.891,-5.632,153.988,0.00163,0.137,0.00199,0.148,0.628
Ego,198498,63,0.59,0.961,-2.491,104.969,0.00508,0.113,0.0,0.339,0.349
Pain Is Cold Water - Live From Fenway Park,140327,67,0.308,0.247,-15.12,172.196,0.863,0.0375,0.0,0.483,0.239
The View Between Villages,215341,68,0.317,0.167,-13.83,153.253,0.826,0.0467,5.58e-05,0.0729,0.0568
Eat Your Young,243946,65,0.546,0.599,-6.442,90.0,0.35,0.0286,0.0686,0.256,0.331
Way of the Triune God - Hallelujah Version,208813,65,0.696,0.583,-6.384,79.057,0.629,0.0307,0.0,0.123,0.543
Two Birds,195840,71,0.546,0.5,-8.881,150.92,0.802,0.0379,0.00108,0.107,0.449
Tighten Up,211080,64,0.504,0.705,-6.179,108.965,0.00121,0.0665,4.12e-06,0.453,0.567
Tadow,301893,74,0.704,0.487,-6.407,121.726,0.669,0.0604,8.64e-05,0.111,0.313
Blame Brett,177003,69,0.472,0.867,-3.159,155.996,0.0063,0.0409,4.56e-06,0.326,0.792
How - demo,127040,67,0.649,0.428,-4.584,77.057,0.766,0.0313,0.00294,0.0816,0.514
Twilight,228800,69,0.386,0.826,-7.847,187.094,0.158,0.114,0.000489,0.101,0.376
Just,234800,71,0.291,0.767,-6.913,175.702,0.000401,0.0862,0.012,0.0763,0.359
Universal Sound,221600,65,0.672,0.437,-9.656,101.588,0.85,0.0368,0.261,0.107,0.636
Dog Years,243557,62,0.568,0.668,-7.172,135.035,0.0957,0.0282,0.00114,0.143,0.308
Only Living Girl in LA,374597,62,0.512,0.513,-6.849,76.951,0.358,0.0374,6.27e-05,0.25,0.399
Sedona,239881,63,0.394,0.654,-8.243,135.188,0.0404,0.0346,6.96e-05,0.112,0.264
HandClap,193253,64,0.636,0.836,-3.004,139.956,0.00609,0.0427,0.000157,0.0828,0.715
Witchy (feat. Childish Gambino),227000,68,0.592,0.619,-8.183,109.924,0.00125,0.137,0.000918,0.119,0.319
I Think I Left the Stove On,202490,68,0.767,0.714,-6.623,139.999,0.454,0.0529,0.0102,0.137,0.799
Metamodernity,162663,69,0.823,0.544,-10.077,121.968,0.389,0.0358,0.165,0.108,0.826
Him & I (with Halsey),268866,75,0.589,0.731,-6.343,87.908,0.0534,0.0868,0.0,0.308,0.191
Nobody's Soldier,237200,65,0.645,0.816,-2.607,133.973,0.0134,0.0318,1.8e-06,0.338,0.781
Water Fountain,218893,71,0.723,0.504,-5.572,133.975,0.388,0.0392,7.4e-05,0.087,0.551
ROXANNE,163636,72,0.621,0.601,-5.616,116.735,0.0522,0.148,0.0,0.46,0.457
All Time Low,217603,64,0.617,0.567,-4.188,90.246,0.0584,0.0828,0.0,0.0933,0.505
She Won't Go Away,185646,66,0.71,0.394,-9.306,92.977,0.309,0.0295,2.57e-06,0.105,0.447
Soup,213116,66,0.65,0.686,-4.611,119.937,0.0103,0.0569,0.000599,0.0619,0.559
Black Sheep - Brie Larson Vocal Version,294065,69,0.462,0.599,-5.735,123.938,0.000278,0.0375,0.000441,0.0909,0.173
I Can Only Imagine,248253,66,0.42,0.612,-5.359,159.685,0.0917,0.048,0.0,0.0914,0.135
Burning Pile,262173,70,0.515,0.755,-3.724,140.101,0.0633,0.0383,0.00101,0.107,0.165
Moon Song,277676,68,0.339,0.243,-12.512,154.909,0.869,0.056,0.00369,0.107,0.183
Beaches,230053,68,0.417,0.812,-3.979,82.002,0.0154,0.0332,2.11e-05,0.189,0.419
THINGS BEHIND THINGS BEHIND THINGS,200589,70,0.413,0.467,-9.282,157.338,0.732,0.0292,0.0111,0.0711,0.377
Is there free breakfast here?,129199,69,0.615,0.373,-10.173,74.986,0.597,0.0278,0.00312,0.224,0.337
Cinderella,243952,67,0.724,0.818,-4.544,103.001,0.0751,0.058,0.0,0.0981,0.608
A Pearl,156145,70,0.295,0.637,-4.043,84.551,0.0496,0.0288,0.0236,0.112,0.221
Juliet,278991,70,0.546,0.586,-8.488,131.778,0.00346,0.0313,0.00114,0.0562,0.364
Opendoors,162102,73,0.725,0.521,-10.248,114.038,0.565,0.136,0.275,0.178,0.403
I Think I Like When It Rains,278293,68,0.622,0.455,-7.116,124.412,0.0401,0.0282,0.0,0.0957,0.274
Motorcycle,137706,65,0.68,0.428,-13.046,84.665,0.666,0.0342,0.531,0.101,0.615
Cradles,209829,66,0.537,0.586,-1.864,79.056,0.265,0.314,7.04e-05,0.175,0.624
Love You For A Long Time,223120,66,0.707,0.67,-6.137,112.993,0.164,0.0323,0.00283,0.109,0.822
Nothing Matters,182623,71,0.576,0.796,-5.1,101.093,0.0219,0.0375,0.000151,0.11,0.589
World's Smallest Violin,180742,63,0.68,0.696,-6.977,115.962,0.116,0.051,0.0,0.607,0.684
Someone To You,219801,73,0.52,0.903,-5.497,74.988,0.00517,0.042,0.0,0.254,0.652
Shut Me Up,168533,68,0.589,0.797,-4.213,174.041,0.000673,0.174,0.0,0.0246,0.786
Beware,360666,67,0.265,0.714,-5.393,145.156,0.000129,0.0375,0.432,0.137,0.1
Knee Socks,257563,73,0.665,0.542,-8.323,97.975,0.123,0.033,0.00291,0.342,0.587
Primadonna,221075,70,0.66,0.689,-2.671,127.98,0.0884,0.0337,0.0,0.0922,0.427
Over the Moon,182900,67,0.684,0.232,-13.249,73.518,0.86,0.0297,0.404,0.135,0.387
I Never Loved You,249530,60,0.594,0.401,-6.934,122.972,0.912,0.0294,1.16e-05,0.0975,0.324
Oh No!,182586,70,0.77,0.896,-3.971,126.999,0.0539,0.039,0.0,0.243,0.964
Julia,190453,65,0.586,0.412,-6.994,81.934,0.681,0.0262,0.0173,0.0741,0.474
American Teenager,258418,68,0.415,0.748,-5.008,120.056,0.00305,0.0481,0.0,0.0903,0.154
Verbatim,168320,71,0.827,0.58,-6.809,78.007,0.309,0.327,0.0,0.148,0.491
Over & Over,100149,68,0.531,0.554,-9.188,95.873,0.846,0.0362,0.00146,0.319,0.377
Chlorine,324466,71,0.609,0.674,-7.388,90.009,0.0735,0.0548,0.06,0.345,0.315
4 Morant (Better Luck Next Time),171000,71,0.462,0.771,-2.931,170.392,0.0537,0.342,0.113,0.401,0.482
We Are The People,267373,76,0.675,0.781,-5.404,122.989,0.0801,0.0306,0.0143,0.422,0.534
She Calls Me Back,243815,66,0.749,0.687,-6.497,127.905,0.0786,0.0364,0.0,0.28,0.723
Falling In Love,245840,73,0.475,0.269,-11.641,140.654,0.722,0.027,0.017,0.125,0.357
Lonely is the Muse,240063,60,0.545,0.698,-3.506,138.047,0.0353,0.035,5.9e-06,0.12,0.199
Morning Sex,175312,68,0.81,0.353,-9.536,124.991,0.0473,0.0437,0.000104,0.082,0.731
Cocaine Jesus,229666,66,0.823,0.361,-7.682,119.932,0.142,0.0409,0.0,0.303,0.169
Fraulein (feat. Tyler Childers),143000,65,0.473,0.124,-13.245,139.584,0.942,0.0339,3.49e-05,0.126,0.476
My Type,204811,66,0.595,0.896,-2.951,118.001,0.0641,0.047,5.82e-05,0.0748,0.567
I Believe in Magic,288600,60,0.625,0.391,-6.898,100.2,0.851,0.0286,7.32e-06,0.141,0.314
In Your Love,225826,65,0.534,0.409,-9.559,127.357,0.844,0.0378,0.000656,0.115,0.243
Once More to See You,180999,69,0.542,0.411,-13.653,92.969,0.164,0.0415,0.0128,0.103,0.348
Bad Girls,227520,71,0.639,0.912,-2.621,143.448,0.00107,0.0615,0.0,0.097,0.343
Tired,199514,70,0.63,0.418,-7.111,140.037,0.483,0.0254,0.15,0.111,0.345
"Everywhere, Everything (with Gracie Abrams)",257668,67,0.299,0.357,-9.731,179.664,0.538,0.0372,0.0,0.133,0.278
Rule #34,164469,68,0.715,0.42,-12.562,153.035,0.55,0.0374,0.0374,0.124,0.772
Christmas Kids,135693,71,0.426,0.754,-6.028,152.074,0.0104,0.0368,0.114,0.438,0.556
All For Us,191710,73,0.46,0.66,-6.642,141.722,0.0108,0.0652,0.000139,0.34,0.18
Second Nature,227409,67,0.762,0.379,-8.847,78.505,0.446,0.0338,0.093,0.189,0.561
Arabella,207356,74,0.579,0.558,-6.986,179.949,0.0202,0.0895,1.26e-06,0.212,0.506
Alright (2015 Remaster),181266,73,0.463,0.967,-5.781,145.915,0.000322,0.0901,0.357,0.308,0.741
Arsonist,278630,59,0.611,0.625,-5.072,83.985,0.3,0.0366,0.0343,0.125,0.43
Letter to God (1983),113100,59,0.447,0.679,-5.518,80.004,0.745,0.0532,0.000181,0.364,0.392
Rät,194165,68,0.609,0.449,-13.291,143.854,0.326,0.249,0.000115,0.147,0.309
Honey,139605,67,0.276,0.846,-7.561,157.458,0.000244,0.0725,0.311,0.197,0.668
The End,197062,59,0.533,0.349,-9.86,77.269,0.875,0.0454,5.63e-06,0.135,0.47
Hurt Feelings,234621,59,0.719,0.555,-5.473,112.921,0.631,0.0628,0.0141,0.274,0.423
Hometown,204185,59,0.608,0.669,-5.74,92.051,0.536,0.0752,0.0,0.314,0.432
A Tear in Space (Airlock),203989,67,0.706,0.591,-7.383,92.984,0.309,0.0438,2.72e-05,0.0722,0.498
Young Blood,208533,66,0.671,0.463,-8.534,85.002,0.391,0.0439,0.0,0.162,0.347
Darwinism,225043,59,0.504,0.345,-8.352,86.367,0.911,0.0328,6.45e-05,0.0858,0.216
Jonny,226506,64,0.609,0.232,-11.989,79.821,0.417,0.0272,0.0187,0.107,0.27
Gasoline,199593,69,0.731,0.58,-7.328,120.001,0.223,0.0399,0.0,0.129,0.319
The Exit,221054,69,0.58,0.416,-9.591,82.015,0.608,0.0291,0.0,0.0883,0.453
Growing Sideways,255143,66,0.516,0.289,-8.679,178.148,0.737,0.0311,0.0,0.0952,0.563
Fake Plastic Trees,290706,72,0.463,0.229,-12.592,73.543,0.167,0.0297,0.0997,0.202,0.135
